timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
11476000,0.00987029,-0.00432469,-0.0164971,0.0,0.0,0.0
11508000,0.00934441,-0.00423746,-0.0165722,0.0,0.0,0.0
11536000,0.00891007,-0.00426872,-0.0162944,0.0,0.0,0.0
11568000,0.008263,-0.00468851,-0.0169137,0.0,0.0,0.0
11596000,0.00852188,-0.00460164,-0.0168818,0.0,0.0,0.0
11620000,0.00891233,-0.00483993,-0.0169199,0.0,0.0,0.0
11652000,0.00876004,-0.00387998,-0.0167356,0.0,0.0,0.0
11684000,0.00888627,-0.00353618,-0.0168475,0.0,0.0,0.0
11708000,0.00976385,-0.00369522,-0.0169629,0.0,0.0,0.0
11736000,0.00926808,-0.00391611,-0.0173225,0.0,0.0,0.0
11768000,0.00914831,-0.00354321,-0.0173494,0.0,0.0,0.0
11796000,0.00898945,-0.00310253,-0.0178079,0.0,0.0,0.0
11828000,0.00829986,-0.00410116,-0.0179398,0.0,0.0,0.0
11860000,0.00782516,-0.00437333,-0.0176868,0.0,0.0,0.0
11892000,0.00747908,-0.00431294,-0.0174201,0.0,0.0,0.0
11920000,0.0082456,-0.00456048,-0.0168079,0.0,0.0,0.0
11952000,0.00735336,-0.00457965,-0.0168448,0.0,0.0,0.0
11980000,0.0070447,-0.00337768,-0.0166676,0.0,0.0,0.0
12012000,0.00657926,-0.00412348,-0.0167434,0.0,0.0,0.0
12044000,0.00663706,-0.00354547,-0.0169639,0.0,0.0,0.0
12076000,0.00717143,-0.00260433,-0.0170094,0.0,0.0,0.0
12108000,0.00694988,-0.00371887,-0.0170108,0.0,0.0,0.0
12136000,0.00676264,-0.00443223,-0.0166146,0.0,0.0,0.0
12164000,0.00709895,-0.00427257,-0.0170882,0.0,0.0,0.0
12196000,0.00738474,-0.00473382,-0.0170175,0.0,0.0,0.0
12228000,0.00765284,-0.00350654,-0.0172275,0.0,0.0,0.0
12260000,0.00844844,-0.00340786,-0.0171546,0.0,0.0,0.0
12288000,0.009197,-0.00375892,-0.0175519,0.0,0.0,0.0
12316000,0.0088271,-0.00375359,-0.0178374,0.0,0.0,0.0
12348000,0.00893198,-0.00344607,-0.018118,0.0,0.0,0.0
12380000,0.00886926,-0.00439929,-0.017974,0.0,0.0,0.0
12412000,0.00818791,-0.00486178,-0.017919,0.0,0.0,0.0
12440000,0.00773262,-0.00523532,-0.0180208,0.0,0.0,0.0
12472000,0.00816799,-0.0056051,-0.0182615,0.0,0.0,0.0
12500000,0.00860642,-0.00547275,-0.0180284,0.0,0.0,0.0
12532000,0.00866768,-0.00550866,-0.0180637,0.0,0.0,0.0
12560000,0.00911833,-0.0064696,-0.0179094,0.0,0.0,0.0
12584000,0.00829403,-0.00640232,-0.0181601,0.0,0.0,0.0
12612000,0.00820512,-0.00539862,-0.0180885,0.0,0.0,0.0
12640000,0.00822735,-0.0049327,-0.0182508,0.0,0.0,0.0
12672000,0.00872238,-0.00508039,-0.018512,0.0,0.0,0.0
12700000,0.00855129,-0.00435148,-0.0188767,0.0,0.0,0.0
12732000,0.00912106,-0.00579279,-0.0185124,0.0,0.0,0.0
