timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
101680000,-0.00158795,-0.000553644,-0.00030453,0.0,1.0,-0.000794016,-0.000276701,-0.000152485,0.0,0.0,-0.491044,1,0,0,0,0,0
101772000,-0.00147894,-0.00100641,-0.000323031,0.0,1.0,-0.000739549,-0.000503086,-0.000161888,0.0,0.0,-0.49152,1,0,0,0,0,0
101868000,-0.001832,-0.000351758,-0.000625577,0.0,1.0,-0.000916053,-0.000175592,-0.00031295,0.0,0.0,-0.490222,1,0,0,0,0,0
101960000,-0.00161767,-5.93068e-06,-0.00051535,0.0,1.0,-0.000808836,-2.75692e-06,-0.000257677,0.0,0.0,-0.490624,1,0,0,0,0,0
102052000,-0.000609728,-0.000229276,-0.000896962,0.0,1.0,-0.000304916,-0.000114501,-0.000448516,0.0,0.0,-0.489582,1,0,0,0,0,0
102148000,-0.00109082,-0.000544725,-0.000648664,0.0,1.0,-0.000545497,-0.000272186,-0.00032448,0.0,0.0,-0.490798,1,0,0,0,0,0
102240000,-0.000492152,-0.000960132,-0.000819297,0.0,1.0,-0.000246273,-0.000479965,-0.000409767,0.0,0.0,-0.491206,1,0,0,0,0,0
102332000,-0.00104441,-0.000477761,-0.000777486,0.0,1.0,-0.000522296,-0.000238677,-0.000388868,0.0,0.0,-0.490767,1,0,0,0,0,0
102428000,-0.00120492,0.00080885,-0.000986638,0.0,1.0,-0.000602258,0.000404722,-0.000493075,0.0,0.0,-0.490018,1,0,0,0,0,0
102524000,-0.00181828,-0.000331231,-0.000984015,0.0,0.999999,-0.000909223,-0.000165168,-0.000492158,0.0,0.0,-0.491225,1,0,0,0,0,0
102616000,-0.00168792,-0.000137708,-0.000929689,0.0,1.0,-0.000843992,-6.84615e-05,-0.000464902,0.0,0.0,-0.491184,1,0,0,0,0,0
102708000,-0.00199711,8.61147e-05,-0.00101087,0.0,0.999999,-0.000998531,4.3562e-05,-0.000505394,0.0,0.0,-0.490929,1,0,0,0,0,0
102804000,-0.00149793,-0.00139898,-0.00110209,0.0,0.999999,-0.000749349,-0.000699076,-0.00055157,0.0,0.0,-0.489369,1,0,0,0,0,0
102896000,-0.000968456,4.30933e-05,-0.000690619,0.0,1.0,-0.00048422,2.17139e-05,-0.000345299,0.0,0.0,-0.491213,1,0,0,0,0,0
102988000,-0.00203698,-0.000995316,-0.000876806,0.0,0.999999,-0.00101871,-0.000497211,-0.000438909,0.0,0.0,-0.490978,1,0,0,0,0,0
103084000,-0.000945618,-0.00105409,-0.000769094,0.0,1.0,-0.000473011,-0.000526862,-0.000384796,0.0,0.0,-0.491631,1,0,0,0,0,0
103176000,-0.00109238,-0.000810846,-0.000735062,0.0,1.0,-0.00054634,-0.000405222,-0.000367752,0.0,0.0,-0.491573,1,0,0,0,0,0
103268000,-0.0020761,-0.00126103,-0.00121592,0.0,0.999999,-0.00103843,-0.000629884,-0.000608612,0.0,0.0,-0.491028,1,0,0,0,0,0
103364000,-0.00101695,-0.000739667,-0.00121788,0.0,1.0,-0.0005087,-0.000369524,-0.000609128,0.0,0.0,-0.489498,1,0,0,0,0,0
103456000,-0.00185382,-0.000364879,-0.000905563,0.0,0.999999,-0.000926991,-0.00018202,-0.00045295,0.0,0.0,-0.49029,1,0,0,0,0,0
103548000,-0.00146559,-0.00035744,-0.00086297,0.0,1.0,-0.000732873,-0.000178404,-0.000431616,0.0,0.0,-0.489712,1,0,0,0,0,0
103644000,-0.00181832,-0.0008939,-0.000768814,0.0,0.999999,-0.000909333,-0.0004466,-0.000384813,0.0,0.0,-0.489211,1,0,0,0,0,0
103736000,-0.00236256,8.43134e-05,-0.000832076,0.0,0.999999,-0.00118126,4.26481e-05,-0.000415988,0.0,0.0,-0.488901,1,0,0,0,0,0
103828000,-0.000791381,0.000192699,-0.000873033,0.0,1.0,-0.000395649,9.65224e-05,-0.000436479,0.0,0.0,-0.488974,1,0,0,0,0,0
103924000,-0.00168763,0.000619571,-0.00088826,0.0,1.0,-0.000843678,0.00031016,-0.000443868,0.0,0.0,-0.489147,1,0,0,0,0,0
104016000,-0.000201584,0.000410507,-0.000914276,0.0,1.0,-0.000100698,0.000205299,-0.000457117,0.0,0.0,-0.49115,1,0,0,0,0,0
104108000,-0.00108892,-0.00143873,-0.00105636,0.0,0.999999,-0.00054484,-0.000719076,-0.000528571,0.0,0.0,-0.490797,1,0,0,0,0,0
104204000,-0.00224323,-0.0011184,-0.000884835,0.0,0.999999,-0.00112186,-0.000558703,-0.000443044,0.0,0.0,-0.490992,1,0,0,0,0,0
104296000,-0.00206135,-0.000729814,-0.000679663,0.0,0.999999,-0.0010308,-0.000364557,-0.000340208,0.0,0.0,-0.491983,1,0,0,0,0,0
104388000,-0.00178228,0.00058907,-0.000652698,0.0,1.0,-0.000891042,0.000294825,-0.000326086,0.0,0.0,-0.491446,1,0,0,0,0,0
104484000,-0.000870374,-0.000723309,-0.000894136,0.0,1.0,-0.000435349,-0.00036146,-0.000447225,0.0,0.0,-0.491745,1,0,0,0,0,0
104576000,-0.00165813,-0.000427401,-0.000739171,0.0,1.0,-0.000829144,-0.000213394,-0.000369763,0.0,0.0,-0.491605,1,0,0,0,0,0
104668000,-0.000561147,-0.000351081,-0.000489747,0.0,1.0,-0.000280617,-0.000175472,-0.000244923,0.0,0.0,-0.491181,1,0,0,0,0,0
104764000,-0.00190993,-0.000675666,-0.000724293,0.0,0.999999,-0.000955089,-0.000337487,-0.000362469,0.0,0.0,-0.490998,1,0,0,0,0,0
