timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
61504000,-0.00957831,-0.00507584,0.00311248,0.999992,-0.000320933,-0.00144949,0.00371627,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61536000,0.00792172,-0.00407581,-0.00988814,0.999992,-0.00028947,-0.00143107,0.00365869,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61568000,0.00692169,-0.00407588,0.00511219,0.999992,-0.000354495,-0.0014395,0.00360496,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61596000,0.00241969,0.00392628,0.00111236,0.999992,-0.000350123,-0.00134752,0.00363687,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61624000,-0.00658031,-0.00407374,0.00211193,0.999992,-0.000290646,-0.00140298,0.00367435,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61656000,0.00291969,-0.00457371,-0.00338821,0.999992,-0.000271807,-0.00138142,0.00372663,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61688000,-0.014582,-7.19592e-05,0.00611165,0.999992,-0.000280943,-0.00140688,0.00372287,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61716000,-0.010082,-0.00107196,0.00111148,0.999992,-0.000400308,-0.00137384,0.00377616,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61744000,-0.000582035,0.000928027,-0.00038875,0.999992,-0.000417092,-0.00140081,0.00377245,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61776000,0.00391797,0.00392802,0.000111269,0.999992,-0.000352162,-0.00142537,0.00371666,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61804000,0.00791606,-0.00906977,-0.00338878,0.999992,-0.000309656,-0.00146641,0.00374734,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61832000,-0.00758396,0.0124302,-0.00138881,0.999992,-0.00036618,-0.00145399,0.00373605,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61860000,-0.00408396,0.000930171,0.00761108,0.999992,-0.000373611,-0.00140376,0.00377982,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61892000,-0.00108552,0.00193233,-0.00538886,0.999992,-0.000419975,-0.00134765,0.0037316,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61920000,-0.000585523,0.00493234,0.00511097,0.999992,-0.000419457,-0.00138461,0.00367474,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61952000,-8.55379e-05,-0.00406767,-0.00238924,0.999992,-0.000446713,-0.00133241,0.00365666,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
61984000,0.000912885,0.016434,0.000610527,0.999993,-0.000502781,-0.00122672,0.0035855,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62012000,0.00591286,-0.004066,0.00111087,0.999993,-0.000446504,-0.0012265,0.00352905,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62040000,0.00791285,0.00393404,-0.00888944,0.999993,-0.000373794,-0.00125165,0.00351974,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62068000,0.00141288,-0.006066,-0.00938965,0.999993,-0.000317854,-0.0012173,0.00346417,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62100000,0.00491132,0.0104361,-0.000889935,0.999993,-0.000329971,-0.00126471,0.00344109,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62128000,-0.00258869,-0.000563916,-0.00789044,0.999994,-0.000381573,-0.00118805,0.00338584,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62156000,0.00441132,0.00243607,-0.0168904,0.999994,-0.000344597,-0.00116653,0.00331148,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62184000,-0.00108964,-6.19364e-05,0.00410908,0.999994,-0.000324231,-0.00118428,0.00327779,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62212000,-0.00408964,-0.000561931,-0.00189098,0.999994,-0.000312278,-0.00118207,0.00331294,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62244000,-0.00858965,0.00743807,0.000108734,0.999994,-0.000358941,-0.00108284,0.00339038,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62276000,-0.00258964,0.0109381,0.000608541,0.999994,-0.000323852,-0.00103794,0.0034139,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62308000,0.00690911,-0.000560725,0.00360956,0.999994,-0.000368541,-0.000936842,0.00336887,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62340000,0.00590916,-0.0120607,0.0101094,0.999994,-0.000328338,-0.000988004,0.00344923,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62368000,0.000409121,-0.00306074,0.00960916,0.999993,-0.000365267,-0.00100847,0.00354142,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62396000,0.000907361,0.00344083,0.00260911,0.999993,-0.000372661,-0.00101459,0.00356178,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62424000,-0.00459263,0.00344082,-0.00389116,0.999993,-0.000390535,-0.000959672,0.00356115,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62456000,-0.00309264,0.00744083,-0.00339149,0.999993,-0.000346806,-0.000890467,0.00361214,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62484000,0.00290547,0.00394233,-0.00689132,0.999993,-0.00038544,-0.00084419,0.00359742,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62512000,-0.00559454,0.00244232,-0.00439137,0.999993,-0.000452788,-0.000838532,0.00360899,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62544000,-0.000594548,0.00244234,0.00460832,0.999993,-0.000471467,-0.000847624,0.00358821,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62572000,-0.0040945,0.00494234,0.0106081,0.999993,-0.000479382,-0.000782578,0.0035555,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62604000,-0.00559657,-0.0150558,-0.000392042,0.999993,-0.000610677,-0.000834628,0.00355547,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62636000,0.0099034,0.00444427,0.00210792,0.999993,-0.000573512,-0.00077905,0.00363662,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62668000,0.0039034,-0.00655575,0.00160764,0.999993,-0.000562691,-0.000774067,0.00363666,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62696000,-0.00309821,0.00194568,0.00660775,0.999993,-0.000703732,-0.000765675,0.00368455,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62724000,-0.00609823,0.00444565,-0.00389238,0.999993,-0.000748853,-0.000732986,0.00367376,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62756000,-0.00509822,0.00294566,-0.00589303,0.999993,-0.00080914,-0.000767234,0.00362641,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62788000,-0.00509978,-0.0110533,0.00110665,0.999993,-0.000871398,-0.000789672,0.00365365,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62820000,-0.00659984,0.00294666,-0.00489346,0.999993,-0.000863306,-0.00079268,0.00362965,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62848000,-0.000599824,-0.0040533,-0.00489331,0.999993,-0.000829038,-0.000764469,0.00361209,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62876000,-0.00209984,0.000446729,-0.0168931,0.999993,-0.00076107,-0.00080454,0.00354479,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62904000,-0.000101246,0.00144852,-0.000393339,0.999993,-0.00076502,-0.00082065,0.00355772,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62936000,-0.0136013,-0.00155149,0.0131067,0.999993,-0.000665481,-0.00079128,0.00356951,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62968000,-0.00560127,-0.0120515,0.000606358,0.999993,-0.000730759,-0.000951916,0.0036082,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
62996000,-0.00860232,0.00544946,-0.00689392,0.999993,-0.000782819,-0.000980895,0.00362582,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63024000,0.0023977,-0.00105053,0.00610561,0.999993,-0.00077599,-0.000956688,0.0036121,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63056000,-0.0031023,-0.00605053,0.00310552,0.999993,-0.000804152,-0.00100153,0.00358098,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63084000,0.0138965,0.0129508,0.00660542,0.999993,-0.000847047,-0.00090585,0.00359817,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63112000,0.00239651,0.0109508,0.00160558,0.999993,-0.000782093,-0.000851366,0.00361373,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63140000,0.00839652,-0.00204925,-0.00189442,0.999993,-0.000826867,-0.000776583,0.00365238,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63168000,0.000396525,-0.000549232,-0.000894773,0.999993,-0.000821284,-0.000684994,0.00361582,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63196000,-0.00110446,-0.00304754,-0.00439463,0.999993,-0.000810522,-0.000675891,0.00357155,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63228000,-0.00260444,-0.000547533,-0.00689465,0.999993,-0.000788163,-0.000738907,0.00362251,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63260000,0.00439554,0.00545247,-0.000895505,0.999993,-0.000724485,-0.00077216,0.00364763,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63288000,-0.00460478,-0.00504515,0.000104041,0.999993,-0.000755107,-0.000768695,0.00361852,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63316000,-0.00610481,-0.00154511,-0.00789615,0.999993,-0.000723658,-0.000735166,0.00355619,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63348000,0.00689521,-0.00204515,0.000603804,0.999993,-0.000748313,-0.000719515,0.00353095,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63376000,0.00339521,0.00845485,-0.00339639,0.999993,-0.000764322,-0.000678723,0.0035307,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63404000,0.0128952,-0.00254372,-0.00789643,0.999993,-0.000718876,-0.000694025,0.00351952,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63436000,0.00289516,0.000456254,-0.00289699,0.999994,-0.000734447,-0.00070812,0.00345447,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63464000,-0.00610482,-0.00754376,0.00210319,0.999994,-0.000733431,-0.000725109,0.00341916,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63492000,0.0183949,-0.0140424,0.000603059,0.999994,-0.00066339,-0.00074258,0.00346799,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63520000,-0.00710513,0.00345751,-0.00439689,0.999994,-0.000620219,-0.000751149,0.00344134,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63548000,-0.00260512,-0.0110425,0.00510276,0.999993,-0.000610645,-0.000844152,0.00350745,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63576000,-0.00860509,-0.00354245,-0.00989746,0.999993,-0.000566134,-0.000862454,0.00353742,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63604000,0.00539493,-4.19641e-05,0.0151021,0.999993,-0.000561605,-0.000848976,0.00362096,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63636000,0.0128949,0.00795803,0.00810156,0.999993,-0.00056727,-0.000783504,0.00366508,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63668000,0.00289491,0.00945799,0.00910148,0.999993,-0.000552354,-0.000836476,0.00368901,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63700000,-0.0146056,0.00745853,-0.00239823,0.999993,-0.000604228,-0.000749891,0.0037014,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63728000,-0.00360564,-0.00904151,0.00860139,0.999993,-0.000661603,-0.000755975,0.00372604,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63760000,0.00239437,0.000458475,0.00260155,0.999992,-0.000689025,-0.00078605,0.00377447,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63792000,0.00689412,0.0014594,-0.0138984,0.999992,-0.000688761,-0.000738119,0.00381253,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63820000,0.00189413,0.00145941,-0.00589862,0.999992,-0.000713394,-0.000674406,0.00376389,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63852000,-0.000605859,0.000959427,0.00360099,0.999992,-0.000679198,-0.00063245,0.00384092,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63884000,0.00889342,-0.00553919,0.0101009,0.999992,-0.000673904,-0.00065258,0.00393606,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63916000,-0.000606586,-0.00553922,0.00210051,0.999992,-0.00069828,-0.000606217,0.00392386,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63944000,0.00339342,-0.00353922,0.00609988,0.999992,-0.000642304,-0.00056606,0.00390485,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
63972000,-0.00210662,0.00596066,0.0270998,0.999992,-0.000585239,-0.000557992,0.00401854,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64004000,0.00339313,-0.00403759,0.00359986,0.999991,-0.000559226,-0.000630842,0.00410019,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64036000,-0.000106843,-0.00453758,0.00659962,0.999991,-0.000630683,-0.000581952,0.00413276,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64064000,0.00189316,-0.0075376,0.00809933,0.999991,-0.000608375,-0.000639242,0.00418154,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64096000,0.010893,-0.00553686,-0.00540082,0.999991,-0.000611437,-0.000657141,0.00415398,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64128000,0.00589301,-0.00403685,-0.000401215,0.999991,-0.000590441,-0.000677936,0.0041523,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64160000,0.002893,-0.00103684,0.00359902,0.999991,-0.000645296,-0.00070232,0.00411671,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64192000,-0.00210649,-0.00203618,9.87003e-05,0.999991,-0.0005638,-0.000737235,0.00408344,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64220000,-0.00460647,-0.00253618,0.00509812,0.999992,-0.000589043,-0.00069088,0.00403093,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64248000,0.00889353,0.00296379,0.00709819,0.999991,-0.000588535,-0.000818654,0.00403753,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64276000,-0.00210656,0.0074638,-0.0129019,0.999991,-0.000596777,-0.000736736,0.00402919,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64308000,-0.0136063,0.00646483,0.0100979,0.999992,-0.000647488,-0.000747053,0.00398556,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64336000,0.000893667,0.00846485,0.00159767,0.999992,-0.000628208,-0.000719697,0.00399834,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64364000,0.00639367,0.00196486,0.0035975,0.999991,-0.00066771,-0.00074177,0.00407605,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64396000,0.00489367,-0.00203382,0.00909792,0.999991,-0.00075217,-0.000773468,0.00407723,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64428000,0.00789361,0.00246614,0.017098,0.999991,-0.000748806,-0.000778425,0.00416287,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64456000,0.00989364,0.00396612,0.00709768,0.999991,-0.000751507,-0.000741029,0.00421765,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64488000,-0.00910691,-0.00853306,-0.0149022,0.999991,-0.000775427,-0.000696504,0.00412677,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64520000,0.00139309,0.0049669,0.00109788,0.999991,-0.000860568,-0.000699997,0.00412213,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64552000,-0.0081069,-0.00703315,-0.00840258,0.999991,-0.000967942,-0.000655849,0.00413023,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64580000,0.00939311,-0.00103312,0.00309732,0.999991,-0.000996751,-0.000699057,0.00402053,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64608000,0.000893527,-0.00753284,-0.00240313,0.999991,-0.000960495,-0.000702904,0.00403952,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64636000,-0.00560645,0.0114672,-0.00640356,0.999991,-0.000987242,-0.000698313,0.00397919,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64664000,0.0038935,-0.00753285,-0.00490359,0.999991,-0.00102692,-0.000728936,0.00399265,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64696000,0.00639386,-0.00503275,0.0030969,0.999991,-0.000976365,-0.000789187,0.00402353,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64728000,-0.00710612,-0.00753273,-0.0109031,0.999991,-0.000966748,-0.000829852,0.0040757,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64756000,0.00989389,-0.00603272,-0.0004033,0.999991,-0.000894893,-0.000888745,0.00402809,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64784000,0.00439456,0.00246791,-0.0109038,0.999991,-0.000824343,-0.000861721,0.0040369,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64812000,0.0028946,0.00346787,0.00609553,0.999991,-0.000830285,-0.000831767,0.0040132,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64840000,0.0128946,-3.20965e-05,-0.00790478,0.999991,-0.000824849,-0.000899925,0.00400911,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64872000,0.00439455,-0.00903205,-0.00890492,0.999991,-0.000753847,-0.000859877,0.00401753,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64900000,-0.00210442,-0.0105316,0.0075943,0.999991,-0.000713985,-0.000880738,0.00408694,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64932000,-0.00410446,0.000468396,-0.0124058,0.999991,-0.000803327,-0.000787094,0.00410806,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64960000,0.0138955,0.00346843,-0.000906245,0.999991,-0.000792665,-0.000719343,0.0040454,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
64992000,-0.0126043,-0.00253135,-0.00690665,0.999992,-0.000806921,-0.000649652,0.00398376,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65024000,0.00689568,0.00996862,0.00459321,0.999991,-0.000786374,-0.000556767,0.0040381,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65052000,-0.00760431,-0.00353139,0.00109327,0.999991,-0.000815843,-0.000502316,0.00404126,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65080000,0.0063962,0.000969264,0.000593196,0.999991,-0.000763269,-0.000472571,0.00403448,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65112000,0.0063962,0.00146928,0.0020929,0.999991,-0.000774346,-0.000446581,0.00405343,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65144000,0.000396202,-0.00653073,0.00459229,0.999991,-0.000753584,-0.000427561,0.00411102,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65172000,0.0038962,0.00846928,0.00209219,0.999991,-0.000755074,-0.000401902,0.00409325,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65204000,-0.00460327,0.00746993,0.00159208,0.999992,-0.000595481,-0.00032014,0.00405124,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65232000,-0.00260329,-0.00453005,-0.00690811,0.999992,-0.000639107,-0.000220288,0.00402077,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65260000,0.00389673,-0.00253011,0.0100915,0.999992,-0.00058146,-0.000221066,0.00405039,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65288000,0.00339753,-2.94603e-05,-0.0179085,0.999992,-0.000520406,-0.000279782,0.00395214,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65320000,-0.000602519,0.00497054,0.00059109,0.999992,-0.000521435,-0.000227331,0.00393156,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65348000,-0.000602492,0.000470532,0.00609099,0.999992,-0.000491443,-0.000249046,0.00389946,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65380000,0.0028975,-0.00202946,-0.000909139,0.999992,-0.000457307,-0.000310719,0.00384113,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65412000,0.00339801,-0.00302882,-0.0104092,0.999993,-0.000399444,-0.000222832,0.00384017,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65444000,0.00439802,0.000471157,9.08859e-05,0.999993,-0.000309387,-0.000222991,0.00380566,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65472000,0.00389803,-0.00402883,-0.00540903,0.999993,-0.000267593,-0.000223653,0.00377168,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65500000,0.0108985,-0.00852838,-0.00590905,0.999993,-0.000230269,-0.000312123,0.00372026,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65532000,-0.00860148,-0.00852837,0.0025908,0.999993,-0.000307111,-0.000359884,0.00382569,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65564000,-0.00360149,-0.00652837,0.000590757,0.999993,-0.000344595,-0.000537682,0.00383148,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65592000,0.001899,0.00447248,-0.000409291,0.999993,-0.000341844,-0.000527359,0.00377668,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65624000,0.00339899,0.00797248,0.00309077,0.999993,-0.000301166,-0.000451373,0.00378792,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65652000,0.00289899,-0.000527534,0.0075906,0.999992,-0.000292423,-0.000468856,0.00386256,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65680000,-0.00260052,0.00197276,0.00609064,0.999992,-0.000300906,-0.000445527,0.00390923,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65708000,-0.000600527,-0.00452725,-0.00690944,0.999992,-0.000389129,-0.000424478,0.00385894,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65740000,-0.00110052,-0.00702723,-0.0134094,0.999993,-0.000358499,-0.000373931,0.00381492,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65772000,-0.0131006,-0.00152723,0.00909038,0.999993,-0.000378609,-0.000434745,0.00379291,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65800000,-0.00410011,0.000472527,-0.00440965,0.999993,-0.000416996,-0.000413116,0.0037558,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65828000,-0.00860009,-0.0070275,0.0100905,0.999993,-0.000477347,-0.000414745,0.00379779,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65856000,-0.00360011,-0.00752747,9.02197e-05,0.999993,-0.000407556,-0.000474078,0.00374696,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65888000,0.00240036,0.0119728,-0.0144092,0.999993,-0.000362119,-0.000419539,0.00373349,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65916000,0.00090038,-0.0130273,-0.00690934,0.999993,-0.000353064,-0.000519257,0.00369915,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65944000,-0.00209964,0.00247271,0.00659062,0.999993,-0.000387433,-0.000541252,0.00370772,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
65976000,-0.00209965,-0.00352731,0.000590359,0.999993,-0.00045586,-0.000542538,0.0035849,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66004000,0.000400272,0.00197235,0.0155897,0.999993,-0.000372519,-0.00057852,0.003654,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66032000,0.00890029,-0.0175276,0.000589558,0.999993,-0.000278153,-0.000642598,0.00365145,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66064000,-0.000599696,0.0024724,-0.00841058,0.999993,-0.000230041,-0.000656992,0.00359989,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66096000,-0.00109973,-2.72234e-05,0.00408904,0.999994,-0.000234052,-0.000676399,0.0034906,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66124000,0.000400285,-0.00602722,-0.012411,0.999994,-0.000265003,-0.000753751,0.00341907,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66152000,0.0104003,-0.00352721,0.00408958,0.999994,-8.62406e-05,-0.000804399,0.00347246,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66180000,-9.97497e-05,0.00397279,0.00408978,0.999994,-8.49707e-05,-0.000720676,0.00345486,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66208000,0.00389993,-0.00402771,-0.0159103,0.999994,-0.000163749,-0.0006956,0.00334047,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66236000,0.00789997,-0.0140277,0.000589438,0.999994,-0.000162366,-0.000746236,0.00326595,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66264000,0.00140002,0.000972357,-0.00891109,0.999995,-0.000130293,-0.000729755,0.00324213,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66292000,-0.0110994,-2.80347e-05,-0.00341115,0.999995,-0.000149934,-0.000721634,0.00321893,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66324000,0.00440062,-0.002028,-0.00391176,0.999995,-0.000136561,-0.000685692,0.00322422,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66352000,-0.00559942,0.005472,-0.0139125,0.999995,-0.000149084,-0.000665709,0.00320235,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66380000,-0.00909939,-0.00202802,-0.00441242,0.999995,-0.000184499,-0.000662796,0.00309263,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66408000,0.00590115,-0.00202841,0.000587135,0.999995,-7.7568e-05,-0.000646726,0.00309987,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66436000,0.00240115,-0.00502839,0.00258716,0.999995,-0.000168351,-0.000719251,0.00310577,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66468000,-0.00159884,-2.84004e-05,-0.00341207,0.999995,-0.000236502,-0.000672864,0.00312449,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66496000,0.0144014,-0.00152867,-0.000911785,0.999995,-0.000183267,-0.000708024,0.003115,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66528000,-0.0130986,0.00447136,-0.00191235,0.999995,-0.000182301,-0.000664532,0.00320161,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66556000,-0.00459863,-0.00802865,0.00358766,0.999995,-0.000139161,-0.000656683,0.003143,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66588000,-0.00159902,-0.00152852,0.000588432,0.999995,-8.50152e-05,-0.000714859,0.00318315,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66616000,-0.000598995,-0.00902852,-0.00341109,0.999995,1.86072e-05,-0.000707544,0.00322241,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
66648000,0.00290097,0.0104715,0.00308894,0.999994,3.32636e-05,-0.000749579,0.00326453,0.999998,-3.05203e-06,3.6572e-06,-0.0020663,2
