timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
117000000,0,4e+06,1.0,0.0,14.4861,0.0,0,0,0,0,0,0,0,0,0,1,37
117124000,116124000,4e+06,1.0,1.31574,26.3596,0.0,190,191,6,0,0,2,0,0,1,1,43
117132000,117128000,4e+06,1.0,1.31574,26.3596,0.0,190,191,6,0,0,2,0,0,1,1,43
118000000,0,4e+06,1.0,0.0,14.6853,0.0,0,0,0,0,0,0,0,0,0,1,37
118132000,117128000,4e+06,1.0,1.31574,26.9273,0.0,190,191,6,0,0,2,0,0,1,1,43
119000000,0,4e+06,1.0,0.0,14.4801,0.0,0,0,0,0,0,0,0,0,0,1,37
119132000,118132000,4e+06,1.0,1.31574,26.8466,0.0,190,191,6,0,0,2,0,0,1,1,43
120000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
120132000,119132000,4e+06,1.0,1.31574,26.2689,0.0,190,191,6,0,0,2,0,0,1,1,43
121000000,0,4e+06,1.0,0.0,14.4602,0.0,0,0,0,0,0,0,0,0,0,1,37
121132000,120132000,4e+06,1.0,1.31574,26.4014,0.0,190,191,6,0,0,2,0,0,1,1,43
122000000,0,4e+06,1.0,0.0,14.7052,0.0,0,0,0,0,0,0,0,0,0,1,37
122132000,121132000,4e+06,1.0,1.31574,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
123000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
123132000,122132000,4e+06,1.0,1.31574,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
123140000,123136000,4e+06,1.0,1.31574,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
124000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
124140000,123136000,4e+06,1.0,1.38048,26.3078,0.0,190,191,6,0,0,2,0,0,1,1,43
124148000,124144000,4e+06,1.0,1.38048,26.3078,0.0,190,191,6,0,0,2,0,0,1,1,43
125000000,0,4e+06,1.0,0.0,14.3984,0.0,0,0,0,0,0,0,0,0,0,1,37
125148000,125144000,4e+06,1.0,1.31574,26.2042,0.0,190,191,6,0,0,2,0,0,1,1,43
126000000,0,4e+06,1.0,0.0,14.7161,0.0,0,0,0,0,0,0,0,0,0,1,37
126148000,125144000,4e+06,1.0,1.31574,26.2281,0.0,190,191,6,0,0,2,0,0,1,1,43
127000000,0,4e+06,1.0,0.0,14.4273,0.0,0,0,0,0,0,0,0,0,0,1,37
127148000,126148000,4e+06,1.0,1.31574,26.3984,0.0,190,191,6,0,0,2,0,0,1,1,43
128000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
128148000,127148000,4e+06,1.0,1.31574,26.3536,0.0,190,191,6,0,0,2,0,0,1,1,43
129000000,0,4e+06,1.0,0.0,14.3625,0.0,0,0,0,0,0,0,0,0,0,1,37
129148000,128148000,4e+06,1.0,1.31574,26.4811,0.0,190,191,6,0,0,2,0,0,1,1,43
130000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
130148000,129148000,4e+06,1.0,1.31574,26.3157,0.0,190,191,6,0,0,2,0,0,1,1,43
130156000,130152000,4e+06,1.0,1.31574,26.3157,0.0,190,191,6,0,0,2,0,0,1,1,43
131000000,0,4e+06,1.0,0.0,14.5189,0.0,0,0,0,0,0,0,0,0,0,1,37
131156000,131152000,4e+06,1.0,1.31574,26.2151,0.0,190,191,6,0,0,2,0,0,1,1,43
132000000,0,4e+06,1.0,0.0,14.6464,0.0,0,0,0,0,0,0,0,0,0,1,37
132156000,132152000,4e+06,1.0,1.31574,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
133000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
133156000,133152000,4e+06,1.0,1.31574,26.2779,0.0,190,191,6,0,0,2,0,0,1,1,43
134000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
134156000,134152000,4e+06,1.0,1.31574,26.3078,0.0,190,191,6,0,0,2,0,0,1,1,43
135000000,0,4e+06,1.0,0.0,14.3984,0.0,0,0,0,0,0,0,0,0,0,1,37
135156000,134152000,4e+06,1.0,1.31574,26.244,0.0,190,191,6,0,0,2,0,0,1,1,43
136000000,0,4e+06,1.0,0.0,14.7161,0.0,0,0,0,0,0,0,0,0,0,1,37
136156000,135156000,4e+06,1.0,1.31574,26.2281,0.0,190,191,6,0,0,2,0,0,1,1,43
137000000,0,4e+06,1.0,0.0,14.4273,0.0,0,0,0,0,0,0,0,0,0,1,37
137156000,136156000,4e+06,1.0,1.38048,26.4751,0.0,190,191,6,0,0,2,0,0,1,1,43
138000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
138156000,137156000,4e+06,1.0,1.31574,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
138164000,138160000,4e+06,1.0,1.31574,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
139000000,0,4e+06,1.0,0.0,14.3625,0.0,0,0,0,0,0,0,0,0,0,1,37
139164000,139160000,4e+06,1.0,1.31574,26.24,0.0,190,191,6,0,0,2,0,0,1,1,43
140000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
140164000,139160000,4e+06,1.0,1.31574,26.2719,0.0,190,191,6,0,0,2,0,0,1,1,43
140172000,140168000,4e+06,1.0,1.31574,26.2719,0.0,190,191,6,0,0,2,0,0,1,1,43
141000000,0,4e+06,1.0,0.0,14.5189,0.0,0,0,0,0,0,0,0,0,0,1,37
141172000,141168000,4e+06,1.0,1.31574,26.1604,0.0,190,191,6,0,0,2,0,0,1,1,43
142000000,0,4e+06,1.0,0.0,14.6464,0.0,0,0,0,0,0,0,0,0,0,1,37
142172000,142168000,4e+06,1.0,1.31574,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
143000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
143172000,142168000,4e+06,1.0,1.31574,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
144000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
144172000,143172000,4e+06,1.0,1.31574,26.4104,0.0,190,191,6,0,0,2,0,0,1,1,43
145000000,0,4e+06,1.0,0.0,14.3984,0.0,0,0,0,0,0,0,0,0,0,1,37
145172000,144172000,4e+06,1.0,1.31574,26.2042,0.0,190,191,6,0,0,2,0,0,1,1,43
146000000,0,4e+06,1.0,0.0,14.7161,0.0,0,0,0,0,0,0,0,0,0,1,37
146172000,145172000,4e+06,1.0,1.31574,26.4691,0.0,190,191,6,0,0,2,0,0,1,1,43
147000000,0,4e+06,1.0,0.0,14.4273,0.0,0,0,0,0,0,0,0,0,0,1,37
147172000,146172000,4e+06,1.0,1.31574,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
147180000,147176000,4e+06,1.0,1.31574,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
148000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
148180000,148176000,4e+06,1.0,1.31574,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
149000000,0,4e+06,1.0,0.0,14.3625,0.0,0,0,0,0,0,0,0,0,0,1,37
149180000,148176000,4e+06,1.0,1.38048,26.24,0.0,190,191,6,0,0,2,0,0,1,1,43
149188000,149184000,4e+06,1.0,1.38048,26.24,0.0,190,191,6,0,0,2,0,0,1,1,43
150000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
150188000,150184000,4e+06,1.0,1.31574,26.2719,0.0,190,191,6,0,0,2,0,0,1,1,43
151000000,0,4e+06,1.0,0.0,14.5189,0.0,0,0,0,0,0,0,0,0,0,1,37
151188000,150184000,4e+06,1.0,1.31574,26.1604,0.0,190,191,6,0,0,2,0,0,1,1,43
152000000,0,4e+06,1.0,0.0,14.7639,0.0,0,0,0,0,0,0,0,0,0,1,37
152188000,151188000,4e+06,1.0,1.31574,27.0747,0.0,190,191,6,0,0,2,0,0,1,1,43
152196000,152192000,4e+06,1.0,1.31574,27.0747,0.0,190,191,6,0,0,2,0,0,1,1,43
153000000,0,4e+06,1.0,0.0,14.5259,0.0,0,0,0,0,0,0,0,0,0,1,37
153196000,153192000,4e+06,1.0,1.31574,26.9382,0.0,190,191,6,0,0,2,0,0,1,1,43
154000000,0,4e+06,1.0,0.0,14.6394,0.0,0,0,0,0,0,0,0,0,0,1,37
154196000,153192000,4e+06,1.0,1.31574,27.0986,0.0,190,191,6,0,0,2,0,0,1,1,43
155000000,0,4e+06,1.0,0.0,14.5169,0.0,0,0,0,0,0,0,0,0,0,1,37
155196000,154196000,4e+06,1.0,1.31574,26.9552,0.0,190,191,6,0,0,2,0,0,1,1,43
156000000,0,4e+06,1.0,0.0,14.7739,0.0,0,0,0,0,0,0,0,0,0,1,37
156196000,155196000,4e+06,1.0,1.31574,26.7679,0.0,190,191,6,0,0,2,0,0,1,1,43
157000000,0,4e+06,1.0,0.0,14.5458,0.0,0,0,0,0,0,0,0,0,0,1,37
157196000,156196000,4e+06,1.0,1.31574,26.8775,0.0,190,191,6,0,0,2,0,0,1,1,43
158000000,0,4e+06,1.0,0.0,14.6843,0.0,0,0,0,0,0,0,0,0,0,1,37
158196000,157196000,4e+06,1.0,1.31574,26.8855,0.0,190,191,6,0,0,2,0,0,1,1,43
159000000,0,4e+06,1.0,0.0,14.4811,0.0,0,0,0,0,0,0,0,0,0,1,37
159196000,158196000,4e+06,1.0,1.31574,26.9163,0.0,190,191,6,0,0,2,0,0,1,1,43
159204000,159204000,4e+06,1.0,1.31574,26.9163,0.0,190,191,6,0,0,2,0,0,1,1,43
160000000,0,4e+06,1.0,0.0,14.6753,0.0,0,0,0,0,0,0,0,0,0,1,37
160204000,159204000,4e+06,1.0,1.31574,26.8187,0.0,190,191,6,0,0,2,0,0,1,1,43
161000000,0,4e+06,1.0,0.0,14.5787,0.0,0,0,0,0,0,0,0,0,0,1,37
161204000,160204000,4e+06,1.0,1.31574,26.3874,0.0,190,191,6,0,0,2,0,0,1,1,43
161212000,161208000,4e+06,1.0,1.31574,26.3874,0.0,190,191,6,0,0,2,0,0,1,1,43
162000000,0,4e+06,1.0,0.0,14.5867,0.0,0,0,0,0,0,0,0,0,0,1,37
162212000,162208000,4e+06,1.0,1.38048,26.4253,0.0,190,191,6,0,0,2,0,0,1,1,43
163000000,0,4e+06,1.0,0.0,14.4671,0.0,0,0,0,0,0,0,0,0,0,1,37
163212000,163208000,4e+06,1.0,1.31574,26.252,0.0,190,191,6,0,0,2,0,0,1,1,43
164000000,0,4e+06,1.0,0.0,14.5219,0.0,0,0,0,0,0,0,0,0,0,1,37
164212000,164208000,4e+06,1.0,1.31574,26.1892,0.0,190,191,6,0,0,2,0,0,1,1,43
165000000,0,4e+06,1.0,0.0,14.4582,0.0,0,0,0,0,0,0,0,0,0,1,37
165212000,165208000,4e+06,1.0,1.31574,26.2221,0.0,190,191,6,0,0,2,0,0,1,1,43
166000000,0,4e+06,1.0,0.0,14.6564,0.0,0,0,0,0,0,0,0,0,0,1,37
166212000,166208000,4e+06,1.0,1.31574,26.1106,0.0,190,191,6,0,0,2,0,0,1,1,43
167000000,0,4e+06,1.0,0.0,14.4871,0.0,0,0,0,0,0,0,0,0,0,1,37
167212000,167212000,4e+06,1.0,1.31574,26.252,0.0,190,191,6,0,0,2,0,0,1,1,43
168000000,0,4e+06,1.0,0.0,14.5667,0.0,0,0,0,0,0,0,0,0,0,1,37
168212000,167212000,4e+06,1.0,1.31574,26.1843,0.0,190,191,6,0,0,2,0,0,1,1,43
169000000,0,4e+06,1.0,0.0,14.4223,0.0,0,0,0,0,0,0,0,0,0,1,37
169212000,168212000,4e+06,1.0,1.31574,26.3596,0.0,190,191,6,0,0,2,0,0,1,1,43
169224000,169220000,4e+06,1.0,1.31574,26.3596,0.0,190,191,6,0,0,2,0,0,1,1,43
170000000,0,4e+06,1.0,0.0,14.5578,0.0,0,0,0,0,0,0,0,0,0,1,37
170224000,169220000,4e+06,1.0,1.31574,26.1544,0.0,190,191,6,0,0,2,0,0,1,1,43
171000000,0,4e+06,1.0,0.0,14.7938,0.0,0,0,0,0,0,0,0,0,0,1,37
171224000,170224000,4e+06,1.0,1.38048,26.9223,0.0,190,191,6,0,0,2,0,0,1,1,43
171232000,171228000,4e+06,1.0,1.38048,26.9223,0.0,190,191,6,0,0,2,0,0,1,1,43
172000000,0,4e+06,1.0,0.0,14.5757,0.0,0,0,0,0,0,0,0,0,0,1,37
172232000,171228000,4e+06,1.0,1.31574,26.8576,0.0,190,191,6,0,0,2,0,0,1,1,43
173000000,0,4e+06,1.0,0.0,14.6544,0.0,0,0,0,0,0,0,0,0,0,1,37
173232000,172232000,4e+06,1.0,1.31574,26.8765,0.0,190,191,6,0,0,2,0,0,1,1,43
174000000,0,4e+06,1.0,0.0,14.511,0.0,0,0,0,0,0,0,0,0,0,1,37
174232000,173232000,4e+06,1.0,1.31574,26.8675,0.0,190,191,6,0,0,2,0,0,1,1,43
175000000,0,4e+06,1.0,0.0,14.6454,0.0,0,0,0,0,0,0,0,0,0,1,37
175232000,174232000,4e+06,1.0,1.31574,26.8635,0.0,190,191,6,0,0,2,0,0,1,1,43
175240000,175236000,4e+06,1.0,1.31574,26.8635,0.0,190,191,6,0,0,2,0,0,1,1,43
176000000,0,4e+06,1.0,0.0,14.6454,0.0,0,0,0,0,0,0,0,0,0,1,37
176240000,175236000,4e+06,1.0,1.31574,26.7261,0.0,190,191,6,0,0,2,0,0,1,1,43
176248000,176244000,4e+06,1.0,1.31574,26.7261,0.0,190,191,6,0,0,2,0,0,1,1,43
177000000,0,4e+06,1.0,0.0,14.6743,0.0,0,0,0,0,0,0,0,0,0,1,37
177248000,177244000,4e+06,1.0,1.31574,27.0498,0.0,190,191,6,0,0,2,0,0,1,1,43
178000000,0,4e+06,1.0,0.0,14.5558,0.0,0,0,0,0,0,0,0,0,0,1,37
178248000,178244000,4e+06,1.0,1.31574,26.8725,0.0,190,191,6,0,0,2,0,0,1,1,43
179000000,0,4e+06,1.0,0.0,14.6096,0.0,0,0,0,0,0,0,0,0,0,1,37
179248000,179244000,4e+06,1.0,1.31574,27.1992,0.0,190,191,6,0,0,2,0,0,1,1,43
180000000,0,4e+06,1.0,0.0,14.5468,0.0,0,0,0,0,0,0,0,0,0,1,37
180248000,180244000,4e+06,1.0,1.38048,26.8317,0.0,190,191,6,0,0,2,0,0,1,1,43
181000000,0,4e+06,1.0,0.0,14.7659,0.0,0,0,0,0,0,0,0,0,0,1,37
181248000,181244000,4e+06,1.0,1.31574,26.8317,0.0,190,191,6,0,0,2,0,0,1,1,43
182000000,0,4e+06,1.0,0.0,14.5757,0.0,0,0,0,0,0,0,0,0,0,1,37
182248000,182244000,4e+06,1.0,1.31574,26.8227,0.0,190,191,6,0,0,2,0,0,1,1,43
183000000,0,4e+06,1.0,0.0,14.6544,0.0,0,0,0,0,0,0,0,0,0,1,37
183248000,182244000,4e+06,1.0,1.31574,26.9143,0.0,190,191,6,0,0,2,0,0,1,1,43
183256000,183252000,4e+06,1.0,1.31574,26.9143,0.0,190,191,6,0,0,2,0,0,1,1,43
184000000,0,4e+06,1.0,0.0,14.511,0.0,0,0,0,0,0,0,0,0,0,1,37
184256000,184252000,4e+06,1.0,1.31574,26.8217,0.0,190,191,6,0,0,2,0,0,1,1,43
185000000,0,4e+06,1.0,0.0,14.6454,0.0,0,0,0,0,0,0,0,0,0,1,37
185256000,184252000,4e+06,1.0,1.31574,26.8785,0.0,190,191,6,0,0,2,0,0,1,1,43
185268000,185264000,4e+06,1.0,1.31574,26.8785,0.0,190,191,6,0,0,2,0,0,1,1,43
186000000,0,4e+06,1.0,0.0,14.6454,0.0,0,0,0,0,0,0,0,0,0,1,37
186268000,186264000,4e+06,1.0,1.31574,26.74,0.0,190,191,6,0,0,2,0,0,1,1,43
187000000,0,4e+06,1.0,0.0,14.6743,0.0,0,0,0,0,0,0,0,0,0,1,37
187268000,186264000,4e+06,1.0,1.31574,27.1275,0.0,190,191,6,0,0,2,0,0,1,1,43
188000000,0,4e+06,1.0,0.0,14.5558,0.0,0,0,0,0,0,0,0,0,0,1,37
188268000,187268000,4e+06,1.0,1.31574,26.8217,0.0,190,191,6,0,0,2,0,0,1,1,43
189000000,0,4e+06,1.0,0.0,14.5508,0.0,0,0,0,0,0,0,0,0,0,1,37
189268000,188268000,4e+06,1.0,1.38048,26.3566,0.0,190,191,6,0,0,2,0,0,1,1,43
190000000,0,4e+06,1.0,0.0,14.488,0.0,0,0,0,0,0,0,0,0,0,1,37
190268000,189268000,4e+06,1.0,1.31574,26.1544,0.0,190,191,6,0,0,2,0,0,1,1,43
191000000,0,4e+06,1.0,0.0,14.6484,0.0,0,0,0,0,0,0,0,0,0,1,37
191268000,190268000,4e+06,1.0,1.31574,26.1783,0.0,190,191,6,0,0,2,0,0,1,1,43
192000000,0,4e+06,1.0,0.0,14.5169,0.0,0,0,0,0,0,0,0,0,0,1,37
192268000,191268000,4e+06,1.0,1.31574,26.1843,0.0,190,191,6,0,0,2,0,0,1,1,43
193000000,0,4e+06,1.0,0.0,14.5369,0.0,0,0,0,0,0,0,0,0,0,1,37
193268000,192268000,4e+06,1.0,1.31574,26.252,0.0,190,191,6,0,0,2,0,0,1,1,43
194000000,0,4e+06,1.0,0.0,14.4522,0.0,0,0,0,0,0,0,0,0,0,1,37
194268000,194264000,4e+06,1.0,1.31574,26.2918,0.0,190,191,6,0,0,2,0,0,1,1,43
195000000,0,4e+06,1.0,0.0,14.5279,0.0,0,0,0,0,0,0,0,0,0,1,37
195268000,195264000,4e+06,1.0,1.31574,26.2221,0.0,190,191,6,0,0,2,0,0,1,1,43
196000000,0,4e+06,1.0,0.0,14.5867,0.0,0,0,0,0,0,0,0,0,0,1,37
196268000,196264000,4e+06,1.0,1.31574,26.3516,0.0,190,191,6,0,0,2,0,0,1,1,43
197000000,0,4e+06,1.0,0.0,14.5568,0.0,0,0,0,0,0,0,0,0,0,1,37
197268000,196264000,4e+06,1.0,1.38048,26.252,0.0,190,191,6,0,0,2,0,0,1,1,43
198000000,0,4e+06,1.0,0.0,14.497,0.0,0,0,0,0,0,0,0,0,0,1,37
198268000,197268000,4e+06,1.0,1.31574,26.1843,0.0,190,191,6,0,0,2,0,0,1,1,43
199000000,0,4e+06,1.0,0.0,14.492,0.0,0,0,0,0,0,0,0,0,0,1,37
199268000,198268000,4e+06,1.0,1.31574,26.257,0.0,190,191,6,0,0,2,0,0,1,1,43
200000000,0,4e+06,1.0,0.0,14.488,0.0,0,0,0,0,0,0,0,0,0,1,37
200268000,199268000,4e+06,1.0,1.31574,26.1544,0.0,190,191,6,0,0,2,0,0,1,1,43
201000000,0,4e+06,1.0,0.0,14.6484,0.0,0,0,0,0,0,0,0,0,0,1,37
201268000,200268000,4e+06,1.0,1.31574,26.1783,0.0,190,191,6,0,0,2,0,0,1,1,43
201280000,201276000,4e+06,1.0,1.31574,26.1783,0.0,190,191,6,0,0,2,0,0,1,1,43
202000000,0,4e+06,1.0,0.0,14.5169,0.0,0,0,0,0,0,0,0,0,0,1,37
202280000,202280000,4e+06,1.0,1.31574,26.4841,0.0,190,191,6,0,0,2,0,0,1,1,43
203000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
203280000,202280000,4e+06,1.0,1.31574,26.3038,0.0,190,191,6,0,0,2,0,0,1,1,43
203292000,203288000,4e+06,1.0,1.31574,26.3038,0.0,190,191,6,0,0,2,0,0,1,1,43
204000000,0,4e+06,1.0,0.0,14.3625,0.0,0,0,0,0,0,0,0,0,0,1,37
204292000,203288000,4e+06,1.0,1.31574,26.4303,0.0,190,191,6,0,0,2,0,0,1,1,43
204300000,204296000,4e+06,1.0,1.31574,26.4303,0.0,190,191,6,0,0,2,0,0,1,1,43
205000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
205300000,204296000,4e+06,1.0,1.31574,26.3207,0.0,190,191,6,0,0,2,0,0,1,1,43
205312000,205308000,4e+06,1.0,1.31574,26.3207,0.0,190,191,6,0,0,2,0,0,1,1,43
206000000,0,4e+06,1.0,0.0,14.497,0.0,0,0,0,0,0,0,0,0,0,1,37
206312000,206308000,4e+06,1.0,1.31574,26.1106,0.0,190,191,6,0,0,2,0,0,1,1,43
207000000,0,4e+06,1.0,0.0,14.6464,0.0,0,0,0,0,0,0,0,0,0,1,37
207308000,207304000,4e+06,1.0,1.31574,26.252,0.0,190,191,6,0,0,2,0,0,1,1,43
208000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
208308000,208304000,4e+06,1.0,1.31574,26.2281,0.0,190,191,6,0,0,2,0,0,1,1,43
209000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
209308000,209304000,4e+06,1.0,1.31574,26.257,0.0,190,191,6,0,0,2,0,0,1,1,43
210000000,0,4e+06,1.0,0.0,14.3984,0.0,0,0,0,0,0,0,0,0,0,1,37
210308000,209304000,4e+06,1.0,1.38048,26.1942,0.0,190,191,6,0,0,2,0,0,1,1,43
211000000,0,4e+06,1.0,0.0,14.738,0.0,0,0,0,0,0,0,0,0,0,1,37
211308000,210308000,4e+06,1.0,1.31574,26.1783,0.0,190,191,6,0,0,2,0,0,1,1,43
212000000,0,4e+06,1.0,0.0,14.4273,0.0,0,0,0,0,0,0,0,0,0,1,37
212308000,211308000,4e+06,1.0,1.31574,26.4253,0.0,190,191,6,0,0,2,0,0,1,1,43
212320000,212316000,4e+06,1.0,1.31574,26.4253,0.0,190,191,6,0,0,2,0,0,1,1,43
213000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
213320000,213316000,4e+06,1.0,1.31574,26.252,0.0,190,191,6,0,0,2,0,0,1,1,43
214000000,0,4e+06,1.0,0.0,14.3625,0.0,0,0,0,0,0,0,0,0,0,1,37
214320000,214316000,4e+06,1.0,1.31574,26.1892,0.0,190,191,6,0,0,2,0,0,1,1,43
215000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
215320000,215316000,4e+06,1.0,1.31574,26.2221,0.0,190,191,6,0,0,2,0,0,1,1,43
216000000,0,4e+06,1.0,0.0,14.497,0.0,0,0,0,0,0,0,0,0,0,1,37
216320000,216320000,4e+06,1.0,1.31574,26.1106,0.0,190,191,6,0,0,2,0,0,1,1,43
217000000,0,4e+06,1.0,0.0,14.7052,0.0,0,0,0,0,0,0,0,0,0,1,37
217320000,216320000,4e+06,1.0,1.38048,26.3147,0.0,190,191,6,0,0,2,0,0,1,1,43
218000000,0,4e+06,1.0,0.0,14.4661,0.0,0,0,0,0,0,0,0,0,0,1,37
218320000,217320000,4e+06,1.0,1.31574,26.8177,0.0,190,191,6,0,0,2,0,0,1,1,43
218328000,218324000,4e+06,1.0,1.31574,26.8177,0.0,190,191,6,0,0,2,0,0,1,1,43
219000000,0,4e+06,1.0,0.0,14.6404,0.0,0,0,0,0,0,0,0,0,0,1,37
219324000,219320000,4e+06,1.0,200.589,26.9631,0.0,190,191,6,0,0,2,0,0,1,1,43
220000000,0,4e+06,1.0,0.0,14.3984,0.0,0,0,0,0,0,0,0,0,0,1,37
220324000,219320000,4e+06,1.0,13329.2,26.1882,0.0,190,191,6,0,0,2,0,0,1,1,43
220336000,220332000,4e+06,1.0,13329.2,26.1882,0.0,190,191,6,0,0,2,0,0,1,1,43
221000000,0,4e+06,1.0,0.0,14.738,0.0,0,0,0,0,0,0,0,0,0,1,37
221336000,220332000,4e+06,1.0,12677.5,26.4691,0.0,190,191,6,0,0,2,0,0,1,1,43
221344000,221340000,4e+06,1.0,12677.5,26.4691,0.0,190,191,6,0,0,2,0,0,1,1,43
222000000,0,4e+06,1.0,0.0,14.4273,0.0,0,0,0,0,0,0,0,0,0,1,37
222344000,221340000,4e+06,1.0,12026.3,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
222352000,222348000,4e+06,1.0,12026.3,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
223000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
223352000,222348000,4e+06,1.0,11851.8,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
223360000,223356000,4e+06,1.0,11851.8,26.3018,0.0,190,191,6,0,0,2,0,0,1,1,43
224000000,0,4e+06,1.0,0.0,14.3625,0.0,0,0,0,0,0,0,0,0,0,1,37
224360000,223356000,4e+06,1.0,11306.7,26.24,0.0,190,191,6,0,0,2,0,0,1,1,43
224372000,224368000,4e+06,1.0,11306.7,26.24,0.0,190,191,6,0,0,2,0,0,1,1,43
225000000,0,4e+06,1.0,0.0,14.6175,0.0,0,0,0,0,0,0,0,0,0,1,37
225372000,224368000,4e+06,1.0,12189.3,26.2719,0.0,190,191,6,0,0,2,0,0,1,1,43
225380000,225376000,4e+06,1.0,12189.3,26.2719,0.0,190,191,6,0,0,2,0,0,1,1,43
226000000,0,4e+06,1.0,0.0,14.497,0.0,0,0,0,0,0,0,0,0,0,1,37
226380000,225376000,4e+06,1.0,11500.3,26.1604,0.0,190,191,6,0,0,2,0,0,1,1,43
226388000,226384000,4e+06,1.0,11500.3,26.1604,0.0,190,191,6,0,0,2,0,0,1,1,43
227000000,0,4e+06,1.0,0.0,14.6464,0.0,0,0,0,0,0,0,0,0,0,1,37
227388000,226384000,4e+06,1.0,12147.8,26.4253,0.0,190,191,6,0,0,2,0,0,1,1,43
227396000,227392000,4e+06,1.0,12147.8,26.4253,0.0,190,191,6,0,0,2,0,0,1,1,43
228000000,0,4e+06,1.0,0.0,14.4074,0.0,0,0,0,0,0,0,0,0,0,1,37
228396000,227392000,4e+06,1.0,11384.5,26.2859,0.0,190,191,6,0,0,2,0,0,1,1,43
228404000,228404000,4e+06,1.0,11384.5,26.2859,0.0,190,191,6,0,0,2,0,0,1,1,43
229000000,0,4e+06,1.0,0.0,14.5817,0.0,0,0,0,0,0,0,0,0,0,1,37
229404000,228404000,4e+06,1.0,12235.1,26.5488,0.0,190,191,6,0,0,2,0,0,1,1,43
229416000,229412000,4e+06,1.0,12235.1,26.5488,0.0,190,191,6,0,0,2,0,0,1,1,43
230000000,0,4e+06,1.0,0.0,14.3984,0.0,0,0,0,0,0,0,0,0,0,1,37
230416000,229412000,4e+06,1.0,12373.2,26.3028,0.0,190,191,6,0,0,2,0,0,1,1,43
230424000,230420000,4e+06,1.0,12373.2,26.3028,0.0,190,191,6,0,0,2,0,0,1,1,43
231000000,0,4e+06,1.0,0.0,14.738,0.0,0,0,0,0,0,0,0,0,0,1,37
231424000,230420000,4e+06,1.0,11506.0,26.2281,0.0,190,191,6,0,0,2,0,0,1,1,43
231432000,231428000,4e+06,1.0,11506.0,26.2281,0.0,190,191,6,0,0,2,0,0,1,1,43
232000000,0,4e+06,1.0,0.0,14.4273,0.0,0,0,0,0,0,0,0,0,0,1,37
232432000,231428000,4e+06,1.0,12697.1,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
232440000,232436000,4e+06,1.0,12697.1,26.2341,0.0,190,191,6,0,0,2,0,0,1,1,43
233000000,0,4e+06,1.0,0.0,14.6265,0.0,0,0,0,0,0,0,0,0,0,1,37
