timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
150084000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
150576000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
151068000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
151560000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
152052000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
152544000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
153036000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
153528000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
154020000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
154512000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155004000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155496000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155988000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
156480000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
156972000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
157464000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
157956000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
158448000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
158940000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
159432000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
159924000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
160416000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
160908000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
161400000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
161892000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
162384000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
162876000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
163368000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
163860000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
164352000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
164844000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
165336000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
165828000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
166320000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
166812000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
167304000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
167796000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
168288000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
168780000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
169272000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
169764000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
170256000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
170748000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
171240000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
171732000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
172224000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
172716000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
173208000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
173700000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
174192000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
174684000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
175176000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
175668000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
176160000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
176652000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
177144000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
177636000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
178128000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
178620000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
179112000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
179604000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
180096000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
180588000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
181080000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
181572000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
182064000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
182556000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
183048000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
183540000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
184032000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
184524000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
185016000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
185508000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
186000000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
186492000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
186984000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
187476000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
187968000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
188460000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
188952000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
189444000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
189936000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
190428000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
190920000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
191412000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
191904000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
192396000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
192888000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
193380000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
193872000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
194364000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
194856000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
195348000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
195840000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
196332000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
196824000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
197316000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
197808000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
198300000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
198792000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
199284000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
199776000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
200268000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
200760000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
201252000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
201744000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
202236000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
202728000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
203220000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
203712000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
204204000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
204696000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
205188000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
205680000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
206172000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
206664000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
207156000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
207648000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
208140000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
208632000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
209124000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
209616000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
210108000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
210600000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
211092000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
211584000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
212076000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
212568000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
213060000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
213552000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
214044000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
214536000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
215028000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
215520000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
216012000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
216504000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
216996000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
217488000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
217980000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
218472000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
218964000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
219456000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
219948000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
220440000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
220932000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
221424000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
221916000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
222408000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
222900000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
223392000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
223884000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
224376000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
224868000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
225360000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
225852000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
226344000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
226836000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
227328000,11.3233,11.3234,-1.0,-1.0,0.0,0.0,0.499039,1.073,0.0,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
