timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
4716000,0.999995,-2.65475e-05,0.000183328,0.00318811,0.00361125,-0.00150019,0.00454947,0.000541654,-0.000988128,0.0034455,-1.5244e-06,9.7791e-07,3.95576e-07,-2.43943e-05,-2.3811e-05,-1.5923e-05,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.15676e-09,4.39301e-05,0.000211691,2.05091e-09,0.000186495,0.000186495,0.000202955,0.0336451,0.0336451,0.105579,0.0142237,0.0142237,0.128617,3.32653e-09,3.32653e-09,4.98325e-09,1.33837e-06,1.33837e-06,1.38263e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.168663,0.358632,0.0034027,0.0,2.0352e-05,0.0101838,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
4908000,0.999994,0.000126226,-3.22844e-05,0.00340545,0.00219469,0.00100734,-0.00266026,0.000738011,-0.000741719,-0.007786,-1.60668e-06,9.15953e-07,2.42821e-07,-2.46375e-05,-2.3505e-05,5.77479e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.23491e-09,4.42093e-05,0.000221747,2.27417e-09,0.000188237,0.000188237,0.000202028,0.0332102,0.0332102,0.104148,0.0145255,0.0145255,0.130781,3.06597e-09,3.06597e-09,4.81978e-09,1.33434e-06,1.33434e-06,1.26642e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.170444,0.361636,0.00354602,0.0,1.54265e-05,0.0197834,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5100000,0.999994,0.000140312,6.79877e-05,0.00354252,-0.00107764,0.00358522,-0.00943064,0.000525745,-0.000167492,-0.0171317,-1.65314e-06,8.46288e-07,-2.47447e-08,-2.50482e-05,-2.32464e-05,2.04198e-05,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.20762e-09,4.43556e-05,0.000206002,2.4025e-09,0.000186197,0.000186197,0.000203112,0.0316556,0.0316556,0.0999793,0.0140199,0.0140199,0.128632,2.77686e-09,2.77687e-09,4.67041e-09,1.32402e-06,1.32402e-06,1.13961e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.167451,0.358653,6.06086e-06,0.0,1.09985e-05,0.00171463,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5292000,0.999993,0.000263971,-7.07743e-05,0.00379385,-0.00185063,0.00463052,-0.00478816,6.24547e-05,0.000509558,-0.010311,-1.6319e-06,8.20305e-07,9.63407e-08,-2.52452e-05,-2.34168e-05,5.69448e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.3578e-09,4.56273e-05,0.000227084,2.84589e-09,0.000182599,0.000182599,0.000202475,0.0304284,0.0304284,0.0955859,0.0136297,0.0136297,0.126626,2.49875e-09,2.49875e-09,4.49902e-09,1.3067e-06,1.3067e-06,1.02031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.165104,0.355845,0.00208238,0.0,1.0481e-05,0.00051953,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5484000,0.999993,0.000289434,1.98411e-05,0.00373706,-0.00142921,0.00503552,-0.00629566,-0.000140993,0.00100157,-0.0120119,-1.55022e-06,8.26375e-07,3.04968e-08,-2.51857e-05,-2.42094e-05,6.86954e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.44031e-09,4.60577e-05,0.000227151,2.76596e-09,0.000177362,0.000177362,0.000201913,0.0293433,0.0293433,0.0909768,0.0133054,0.0133054,0.124626,2.2313e-09,2.2313e-09,4.3263e-09,1.282e-06,1.282e-06,9.09331e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.163128,0.353024,0.00358993,0.0,2.05861e-05,0.0021147,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5676000,0.999993,-3.01841e-05,-6.58964e-06,0.00388575,-0.00139027,0.00818076,-0.00295636,-0.000278104,0.00159273,-0.0109441,-1.43841e-06,8.44964e-07,-1.50874e-07,-2.49795e-05,-2.5451e-05,3.50434e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.37062e-09,4.57049e-05,0.000225848,2.94221e-09,0.000172853,0.000172853,0.000201372,0.029364,0.0293639,0.088088,0.0137371,0.0137371,0.126455,2.00361e-09,2.00361e-09,4.15354e-09,1.25405e-06,1.25405e-06,8.18061e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.165754,0.355605,0.0088367,0.0,3.01354e-05,0.00773583,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
5868000,0.999993,-5.62027e-05,-0.000104546,0.00377255,0.00145116,0.00745505,-0.00309993,-0.000215677,0.00220993,-0.0140669,-1.2556e-06,8.70948e-07,-1.77157e-07,-2.46586e-05,-2.77261e-05,7.25333e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.27836e-09,4.48997e-05,0.000215802,2.8121e-09,0.000164786,0.000164786,0.000202618,0.0282137,0.0282137,0.0831118,0.013427,0.013427,0.12413,1.76191e-09,1.76191e-09,4.0007e-09,1.21688e-06,1.21688e-06,7.24041e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.163872,0.352321,0.016282,0.0,4.41907e-05,0.00148425,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6060000,0.999993,-0.000134407,0.000139106,0.00378416,0.00294077,0.00913462,-0.00394981,0.000196438,0.00262409,-0.0160022,-1.03449e-06,8.69802e-07,-3.43133e-07,-2.46794e-05,-3.07551e-05,9.69211e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.36058e-09,4.41576e-05,0.000222672,2.78941e-09,0.000155781,0.000155781,0.000201981,0.0270276,0.0270276,0.0781323,0.0131174,0.0131174,0.121672,1.53834e-09,1.53834e-09,3.83052e-09,1.17509e-06,1.17509e-06,6.39236e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.161972,0.348815,0.00114537,0.0,5.3915e-05,0.000859426,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6252000,0.999993,-3.96556e-05,0.000250351,0.00383694,0.0021865,0.008501,-0.00388258,0.000499558,0.00306813,-0.0128605,-8.14588e-07,8.40745e-07,-3.99259e-07,-2.511e-05,-3.40018e-05,3.83008e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.41499e-09,4.40116e-05,0.000229915,2.87316e-09,0.000148435,0.000148435,0.000201254,0.0268199,0.0268199,0.0748374,0.0135128,0.0135128,0.122802,1.35682e-09,1.35683e-09,3.66301e-09,1.13547e-06,1.13547e-06,5.71478e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.164395,0.35043,0.00572945,0.0,6.01805e-05,0.00176726,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6444000,0.999993,-0.000207421,9.47776e-05,0.00366785,0.00331891,0.00519989,-0.00985923,0.00074072,0.00301533,-0.0198504,-5.65536e-07,7.88661e-07,-3.44461e-08,-2.59334e-05,-3.79385e-05,1.22507e-05,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.3482e-09,4.33583e-05,0.000230328,2.82857e-09,0.000138576,0.000138576,0.000202229,0.0255242,0.0255242,0.0699826,0.0131785,0.0131785,0.120028,1.17247e-09,1.17247e-09,3.51702e-09,1.08949e-06,1.08949e-06,5.0334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.162348,0.346451,0.00848606,0.0,6.10315e-05,0.000901829,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6636000,0.999993,-6.85682e-05,0.00024149,0.00372876,0.00383323,0.00351132,-0.0122437,0.00100045,0.00260995,-0.0262703,-3.46959e-07,7.19344e-07,-1.43217e-07,-2.71007e-05,-4.16108e-05,1.8181e-05,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.37041e-09,4.41863e-05,0.000228551,2.8896e-09,0.000128845,0.000128845,0.000201268,0.0242179,0.024218,0.0653509,0.0128525,0.0128525,0.117236,1.00987e-09,1.00987e-09,3.35657e-09,1.04362e-06,1.04362e-06,4.43306e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.160328,0.342397,0.00339284,0.0,5.30026e-05,0.00337403,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
6828000,0.999994,-3.73788e-05,0.000353189,0.00356547,0.00295593,0.00286208,-0.00949857,0.00110917,0.00209263,-0.022323,-1.77287e-07,6.38905e-07,4.05843e-08,-2.8525e-05,-4.46118e-05,1.03411e-05,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.33915e-09,4.45379e-05,0.000238721,2.75154e-09,0.000119413,0.000119413,0.000200189,0.0229177,0.0229177,0.060954,0.0125219,0.0125219,0.114415,8.67568e-10,8.67569e-10,3.20076e-09,9.98846e-07,9.98847e-07,3.90544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.158252,0.338253,3.43391e-05,0.0,4.29419e-05,0.00302283,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7020000,0.999993,-0.000100415,0.00036471,0.00368943,0.00236359,0.00303257,-0.00835724,0.00112223,0.00176502,-0.0185991,-6.34007e-08,5.68633e-07,9.01607e-08,-2.9828e-05,-4.6722e-05,3.73519e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.34243e-09,4.51927e-05,0.00023014,2.96003e-09,0.000112132,0.000112132,0.000198984,0.022447,0.022447,0.0579952,0.0128258,0.0128258,0.114827,7.57125e-10,7.57126e-10,3.04993e-09,9.60714e-07,9.60716e-07,3.49173e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.160161,0.338861,0.00213088,0.0,3.53238e-05,0.00651036,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7212000,0.999994,-0.000250332,0.00012945,0.00348489,0.00276914,0.00161188,-0.00886311,0.00103701,0.0013981,-0.0203733,3.46231e-08,5.01111e-07,2.11304e-07,-3.11342e-05,-4.8619e-05,3.57749e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.38367e-09,4.43169e-05,0.000221788,2.72549e-09,0.000103619,0.000103619,0.000199416,0.0211448,0.0211448,0.0540272,0.0124701,0.0124701,0.111892,6.49338e-10,6.49339e-10,2.92032e-09,9.20239e-07,9.20241e-07,3.08189e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.157925,0.334503,0.000266347,0.0,2.84114e-05,0.00603039,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7404000,0.999994,-0.00048339,1.82392e-05,0.00359687,0.000617539,0.00139694,-0.00354966,0.000891259,0.0010686,-0.0149056,1.05201e-07,4.4218e-07,2.53278e-07,-3.232e-05,-5.00379e-05,-3.74528e-06,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.39442e-09,4.44681e-05,0.000220217,2.90708e-09,9.57602e-05,9.57604e-05,0.000197952,0.019883,0.0198829,0.0503328,0.0121159,0.0121159,0.109001,5.57169e-10,5.5717e-10,2.77973e-09,8.8268e-07,8.82682e-07,2.72418e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.155666,0.330153,0.00537366,0.0,2.19098e-05,0.00203168,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
7596000,0.999994,-0.000586059,0.000100186,0.00350725,-0.000427904,-0.000202558,-0.0058207,0.000561605,0.000858797,-0.0184496,1.51146e-07,4.07565e-07,5.06736e-07,-3.30415e-05,-5.09993e-05,-9.76795e-07,0.896669,0.0401479,1.0,0.0,0.0,0.0,0.0,0.0,1.23676e-09,4.45755e-05,0.000220846,2.89291e-09,8.9805e-05,8.98052e-05,0.000196393,0.0193428,0.0193427,0.0478202,0.0123423,0.0123423,0.109041,4.86622e-10,4.86622e-10,2.645e-09,8.51796e-07,8.51797e-07,2.44427e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531,0.157114,0.330214,0.00263706,0.0,1.75948e-05,0.000409446,0.0,0.0,0.0,0.0,0,0,0,165,24,0,0,0
