timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
1668000,0.00650052,0.00250043,-0.00748126,0.999994,-8.67711e-05,1.75174e-05,0.0034167,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1696000,-0.00499932,0.0145005,-0.00748123,0.999994,-0.000114154,2.30469e-05,0.00337165,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1724000,0.00200071,0.00350054,0.00552038,0.999994,-9.88718e-05,0.000119743,0.0034183,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1752000,0.00500087,0.000500629,0.020524,0.999994,-9.73077e-05,0.000123394,0.00347285,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1780000,-0.00699895,-0.00949925,-0.0144753,0.999994,-4.66883e-05,0.000102198,0.0035149,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1808000,-0.000998839,0.00900082,-0.00597706,0.999994,-0.000165364,0.000152368,0.00349412,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1836000,-0.0129988,0.00500089,0.0145222,0.999993,-0.000174905,0.000161922,0.00366325,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1864000,-0.00899844,0.00100107,0.0130274,0.999993,-0.000195457,0.000164392,0.00377214,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1896000,0.00200169,-0.00749878,0.0035248,0.999993,-0.000278937,0.000148637,0.00377554,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1928000,0.002002,-0.00149856,2.183e-05,0.999993,-0.000246483,0.000141264,0.00373579,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1960000,-0.00499783,0.00550156,-0.0069762,0.999993,-0.000258115,0.000148678,0.00365579,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
1988000,-0.00649769,-0.0019983,-0.0059776,0.999993,-0.000315664,0.00011584,0.00361941,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2016000,-0.0119973,-0.00899803,-0.00197985,0.999993,-0.000378317,0.000112989,0.00367035,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2044000,0.00300284,-0.00949789,0.00452021,0.999993,-0.000371974,0.000108372,0.00371588,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2072000,0.00300297,-0.000997725,0.0115184,0.999993,-0.000402321,1.6581e-05,0.00372002,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2100000,-0.00249687,0.00250236,-0.00698648,0.999993,-0.000355114,4.50485e-05,0.00368237,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2128000,0.00850346,-0.00699751,-0.0124856,0.999993,-0.000385841,5.41935e-05,0.00361536,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2156000,-0.0069964,-0.00349749,-0.0004852,0.999994,-0.000433664,9.02664e-05,0.00357602,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2188000,0.00250374,0.0130025,0.00851367,0.999993,-0.000359471,0.000135817,0.00362338,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2220000,-0.00499596,0.00300239,0.00651062,0.999993,-0.000377196,0.000157982,0.00362767,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2248000,-0.00599582,0.00950226,0.00101,0.999993,-0.000402838,0.000144051,0.00363786,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2276000,-0.00399567,2.05434e-06,0.00200818,0.999993,-0.000462454,0.000122955,0.00365733,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2304000,0.0080046,0.00100149,0.00550979,0.999993,-0.000421391,0.000190143,0.0036505,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2332000,-0.00649527,-0.00149891,9.4936e-06,0.999993,-0.000485205,0.000225901,0.00368753,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2360000,0.00150489,0.0010006,0.00801217,0.999994,-0.000468031,0.000252792,0.00354673,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2388000,-0.0114949,0.0015,-0.0139847,0.999994,-0.000553454,0.00017626,0.00348976,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2416000,0.00100549,-0.0120013,-0.000977689,0.999994,-0.000569661,4.18726e-05,0.00347223,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2444000,-0.00799422,0.0124979,0.00302113,0.999994,-0.000575431,7.43873e-05,0.00346272,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2476000,0.023006,-0.00850297,-0.0024801,0.999994,-0.000502061,8.69529e-05,0.00344949,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2504000,-0.00399335,-0.00700489,-0.00547936,0.999994,-0.000456465,3.03075e-05,0.00341639,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2532000,7.02973e-06,0.00799406,-0.0114775,0.999994,-0.000482857,-1.97339e-05,0.00337312,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2564000,-0.0144925,-0.000507128,-0.00597982,0.999994,-0.000449433,1.81146e-05,0.00333008,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2592000,-0.00349146,0.000490515,0.00701439,0.999994,-0.000533969,4.85175e-05,0.00333612,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2620000,0.00600917,-0.00151079,0.0110127,0.999994,-0.000491319,4.52514e-05,0.00346336,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2648000,-0.00349011,-0.00451223,0.0115124,0.999994,-0.000456372,-2.42439e-05,0.00350692,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2676000,0.000510626,0.00298637,0.000508592,0.999994,-0.000474611,-7.16255e-06,0.00349675,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2708000,1.24005e-05,-0.00951671,-0.00999447,0.999994,-0.000439444,-3.2421e-05,0.00343678,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2740000,0.00851329,0.00748166,0.00750209,0.999994,-0.00042009,-7.28587e-05,0.00356494,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2772000,0.00351539,0.000478236,0.00600628,0.999994,-0.000396711,-5.46752e-05,0.00352709,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2800000,0.00201657,-0.00152355,-0.00699699,0.999994,-0.000320468,-1.11167e-05,0.00348218,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2828000,-0.00848221,0.00597453,-0.014999,0.999994,-0.000333155,5.09593e-05,0.00344203,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2856000,-0.00147975,-2.94198e-05,0.000499897,0.999994,-0.000285361,3.39795e-05,0.00344042,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2888000,-0.0049784,0.00146845,-0.00100128,0.999994,-0.000297364,8.11539e-05,0.00350784,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2916000,-0.014977,-0.0210337,0.00599896,0.999994,-0.000371265,6.43774e-05,0.00351238,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2948000,-0.00447414,-0.00353832,-0.000997928,0.999994,-0.000399611,4.88651e-05,0.00346005,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
2976000,-0.00347263,0.00245927,0.00100561,0.999994,-0.000426047,6.74485e-06,0.00345143,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3008000,0.00752898,-0.00654319,0.00550553,0.999994,-0.000383035,-1.39153e-05,0.00347673,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3040000,3.2269e-05,0.00995186,-0.00148703,0.999994,-0.000391988,3.28816e-05,0.00348726,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3068000,0.009534,-0.00755057,1.31794e-05,0.999994,-0.000370095,5.92524e-05,0.00355386,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3096000,-0.0119625,-0.00955552,0.00600742,0.999994,-0.000394892,4.82276e-05,0.00355549,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3128000,0.00103954,0.00844195,-0.0144928,0.999994,-0.000402872,6.25674e-06,0.00348036,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3156000,0.00504153,-0.00806057,-0.00799474,0.999994,-0.000392243,-1.70216e-05,0.00345506,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3184000,0.00554367,-0.00456318,-0.00549507,0.999994,-0.0003736,2.61544e-06,0.00345561,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3212000,-0.00295408,0.00593419,0.000505501,0.999994,-0.000356597,-2.88758e-05,0.00346929,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3240000,-0.0134493,0.00292888,-0.00349213,0.999994,-0.000420422,-4.28243e-05,0.00343747,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3268000,0.00305322,0.0014262,-0.00149235,0.999994,-0.000407156,-2.76017e-05,0.00343891,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3296000,-0.00294421,0.00042345,5.96753e-06,0.999994,-0.000439617,-3.66549e-05,0.00336917,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3324000,0.00655828,-0.0100792,-0.00299738,0.999994,-0.000396826,-3.46149e-05,0.00338559,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3352000,-0.00043667,0.00191545,-0.000996305,0.999994,-0.000487606,-9.21902e-05,0.00332739,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3380000,-0.00793417,0.0174128,0.00250184,0.999994,-0.000555486,-7.27341e-05,0.00332697,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3408000,0.00406817,0.00941024,0.00650346,0.999994,-0.000562192,-3.52226e-05,0.00334229,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3436000,-0.000929435,0.00540772,0.00550472,0.999994,-0.000541646,-3.46745e-05,0.0033451,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3464000,-0.00842457,0.00140279,0.0055004,0.999994,-0.000612192,4.2519e-05,0.00339111,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3496000,-0.00342228,0.0044005,-0.00549337,0.999994,-0.000559549,7.00442e-05,0.0033766,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3528000,0.00208252,-0.00210403,0.00349451,0.999994,-0.000537886,0.000130464,0.00336963,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3556000,-0.00241507,-0.00110621,0.00249326,0.999994,-0.000440622,8.51492e-05,0.00343134,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3584000,0.00108728,-0.0096082,-0.00250615,0.999994,-0.000440253,4.94609e-05,0.00343356,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3612000,0.00308962,0.00838988,-0.0025084,0.999994,-0.0004692,0.000117726,0.00337515,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3640000,-0.000405713,-0.000113599,-5.12748e-06,0.999994,-0.000422887,0.000136408,0.00348699,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3668000,0.00409651,-0.000115128,0.00299706,0.999993,-0.000419084,5.00288e-05,0.00362868,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3696000,-0.0134013,0.0128834,-0.010002,0.999993,-0.000405155,0.000196805,0.00362011,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3728000,-0.00439667,-0.00261917,0.0110003,0.999993,-0.000443715,0.000193716,0.00365946,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3756000,-0.0033944,0.0108796,0.00799879,0.999993,-0.000400106,0.000195956,0.00371021,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3784000,-0.000392163,-0.00062149,-0.0100109,0.999993,-0.000426558,0.000205135,0.00368637,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3812000,0.0151101,0.00137742,-1.46457e-05,0.999993,-0.000413822,0.000164678,0.00366848,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3844000,-0.00688539,-0.00412435,0.00547989,0.999993,-0.000428911,0.000100552,0.00363956,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3876000,-0.000383092,-0.00862527,0.011464,0.999993,-0.000421152,6.58188e-05,0.00360904,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3904000,0.000121537,-0.00362674,0.00446201,0.999993,-0.000431528,9.79859e-05,0.00361524,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3932000,0.00762381,-0.000127382,0.00196287,0.999993,-0.000412541,6.04427e-05,0.00361356,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3960000,0.00112614,-0.004628,-0.000545354,0.999993,-0.000383961,0.000135196,0.00367329,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
3992000,0.00213091,0.00137092,0.000958351,0.999993,-0.000379125,0.000147453,0.0036519,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4020000,-0.000866803,0.00487047,0.00246602,0.999993,-0.000389823,7.54394e-05,0.00363148,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4052000,0.00163547,0.00637003,-0.00654449,0.999994,-0.000396927,0.000111112,0.00359193,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4080000,-0.00285993,-0.00563079,0.00395606,0.999994,-0.000384777,9.85888e-05,0.00359561,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4108000,-0.00685773,0.00386884,0.00744855,0.999993,-0.0003577,0.000137284,0.00364444,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4140000,-0.00185554,0.00586852,0.00294966,0.999994,-0.000297686,0.000188755,0.00354238,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4172000,0.00514864,0.00236802,0.00344763,0.999994,-0.000262312,0.000156346,0.00351643,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4204000,-0.00484944,0.00236783,-0.0160628,0.999994,-0.000337861,0.000103707,0.00343976,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4232000,0.000654276,-0.0101324,-0.00355803,0.999994,-0.000384531,6.97319e-05,0.00336774,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4260000,0.000656079,-0.00763252,-0.00556186,0.999994,-0.000365247,3.11209e-05,0.00334494,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4292000,0.0141578,0.00236747,0.00294046,0.999995,-0.000287327,9.84445e-05,0.0032585,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4324000,0.00316125,-0.0011324,-0.00606818,0.999995,-0.000174251,0.00010006,0.00321503,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4352000,-0.0103371,-0.00513218,-0.00256733,0.999995,-0.00020935,0.000117688,0.00317382,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4380000,0.00166461,-0.00463192,0.00743362,0.999995,-0.000200263,7.1597e-05,0.00310075,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4412000,-0.000332058,-0.0041311,0.0039282,0.999995,-0.000147316,5.2586e-05,0.00318364,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4440000,0.0101696,0.00786943,0.0154174,0.999995,-0.000111829,0.00014694,0.00315851,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4472000,0.00267127,0.00186998,0.0114208,0.999995,-4.92481e-05,0.000174343,0.00324594,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4504000,-0.00232531,0.00887117,-0.00257773,0.999995,-5.1556e-05,0.000141747,0.00318382,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4532000,-0.00382364,-0.00362826,0.00493359,0.999995,-4.8044e-05,0.000170539,0.00314335,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4560000,0.007178,-0.00762767,0.00493454,0.999995,-3.23727e-05,0.000156545,0.00313437,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4592000,0.00818124,-0.0051264,-0.00405517,0.999995,1.53128e-05,0.000110674,0.00313893,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4620000,-0.0118171,-0.0161258,0.00194066,0.999995,-1.01202e-05,0.000113843,0.00316726,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4648000,-0.00281553,-0.00912513,-0.0015594,0.999995,2.60233e-06,8.22793e-05,0.00318654,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4676000,0.00518605,0.000375565,-0.00255452,0.999995,2.69864e-05,0.000150863,0.00324632,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4704000,-0.000810938,-0.00812302,-0.00304942,0.999995,3.19995e-05,4.75427e-05,0.00321599,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4732000,0.000690646,-0.0171222,0.00645104,0.999995,5.19482e-05,-4.36345e-05,0.00333585,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4760000,-0.00430799,0.00637863,0.00145613,0.999995,8.5693e-05,-8.46476e-05,0.00324773,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4788000,0.0066947,0.00138038,0.00145791,0.999995,0.00013005,1.51757e-06,0.00326022,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4816000,-0.003304,-0.00611867,-0.00053818,0.999995,9.65652e-05,2.9547e-05,0.00331834,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4844000,-0.00730276,0.0118823,0.00495319,0.999994,9.60642e-05,4.27859e-05,0.00342045,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4876000,-0.0088015,-0.00511661,-4.49422e-05,0.999994,-9.61471e-06,6.28414e-05,0.00339045,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4904000,-0.00129916,0.0023855,-0.00353036,0.999994,1.3881e-05,4.14297e-05,0.00342793,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4932000,-0.000298133,0.0038866,-0.00503474,0.999994,0.000111237,3.63757e-05,0.00340837,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4964000,0.0082028,0.00388764,0.0154695,0.999994,0.000165263,7.34121e-05,0.00348749,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
4992000,0.000204351,-0.00961033,0.0204766,0.999994,0.000204407,7.14063e-05,0.00358252,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5024000,0.00420499,-0.00110927,-0.00350715,0.999993,0.000222475,9.60066e-06,0.00361806,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5052000,0.00570553,-0.000608345,0.0144937,0.999993,0.000281438,-3.71524e-05,0.00369833,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5080000,-0.00729365,0.00589344,0.00100309,0.999993,0.000255975,-1.91447e-05,0.0037007,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5108000,-0.00179338,-0.00560578,0.00400309,0.999993,0.000294427,-3.08562e-05,0.0037191,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5136000,0.00920684,-0.0071051,-0.013004,0.999993,0.000296065,-0.000157733,0.00372496,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5164000,0.00320673,0.000396038,-0.00152909,0.999993,0.000255185,-0.000218793,0.00373749,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5192000,-0.000793422,-0.00260354,-0.0150253,0.999993,0.000298104,-0.000299611,0.00369461,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5220000,0.00320625,0.00239679,0.00197121,0.999993,0.000288202,-0.000242755,0.00368448,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5252000,-0.00479463,0.00389723,-0.0120187,0.999993,0.000340617,-0.000218721,0.00368248,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5280000,0.00370472,-0.00260264,0.00498499,0.999993,0.000377844,-0.000128025,0.00367401,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5312000,-0.000295952,0.0138975,0.00299209,0.999993,0.000301977,1.00869e-05,0.00371493,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5340000,-0.00979776,0.00289746,-0.014014,0.999993,0.000277538,6.3175e-05,0.00361287,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5372000,-0.00929873,0.00489745,-0.0100125,0.999994,0.000290259,5.31294e-05,0.00358435,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5400000,-0.012301,0.00139728,0.00897967,0.999994,0.000257238,3.67037e-05,0.00357279,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5428000,0.00269779,0.00939718,-0.0045088,0.999993,0.000186561,8.59168e-05,0.00365057,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5456000,-0.0143035,-0.00460295,-0.00250756,0.999993,0.000118849,4.99275e-05,0.00376636,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5484000,0.000195165,-0.00460311,0.000501324,0.999993,6.97676e-05,1.68371e-05,0.0037887,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5512000,-0.0088077,0.0108965,0.00400065,0.999993,4.07814e-06,2.24822e-05,0.0038184,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5540000,0.00419076,-0.00710373,-0.00649848,0.999993,0.000130305,-3.63126e-05,0.00378664,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5572000,-0.00231095,-0.00160404,-0.0124827,0.999993,0.00011713,-9.40132e-05,0.00369342,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5604000,0.00318558,-0.00260465,0.00551451,0.999993,0.000134272,-0.000127845,0.0037073,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5636000,0.00668376,-0.00560497,0.0105157,0.999993,0.000141846,-0.000111893,0.00377552,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5664000,-0.000320215,0.00889438,0.0040063,0.999993,0.000128532,-0.0001809,0.00376125,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5692000,-0.00582232,0.000894029,-0.00248114,0.999993,7.22666e-05,-0.0001072,0.0037497,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5720000,-0.00782458,0.00189366,0.0045148,0.999993,2.91543e-06,-9.16518e-05,0.0037114,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5748000,0.010173,-0.0116068,-0.0149982,0.999993,-4.3815e-05,-6.51169e-05,0.00371699,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5780000,0.00766798,0.00539251,0.00299541,0.999993,-3.87382e-05,3.13975e-06,0.00370657,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5808000,0.0016653,0.0113921,-0.00200125,0.999993,-5.23816e-05,2.85963e-05,0.00369769,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5840000,0.00315975,0.00239138,0.0104991,0.999993,2.48995e-05,7.2959e-05,0.00377049,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5868000,-0.00584306,0.00739113,-0.00297786,0.999993,-2.979e-05,0.000117135,0.00373101,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5896000,0.00015407,0.00239091,-0.000474487,0.999993,-2.37595e-05,0.000150529,0.0036957,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5924000,0.0206511,0.00489075,-0.000968427,0.999993,6.69361e-05,0.000189257,0.00376247,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5952000,-0.00535483,0.00389059,-0.00646771,0.999993,7.69619e-05,0.000254704,0.00380625,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
5984000,-0.00635788,0.00689062,0.00053092,0.999993,0.000122997,0.00026002,0.00369587,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6016000,-0.000364179,-0.00910918,-0.00446678,0.999993,0.000115474,0.000300263,0.00362478,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6044000,-0.00236744,0.010391,0.0210413,0.999993,0.000129591,0.000296041,0.00374801,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6076000,-0.000870722,-0.00910872,0.0020429,0.999993,7.64733e-05,0.000267441,0.00375706,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6108000,-0.00187738,-0.00210802,0.0045455,0.999993,1.66308e-05,0.000299054,0.0038337,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6140000,-0.00238082,-0.0111076,0.00255116,0.999993,-5.94838e-05,0.000275867,0.0038324,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6172000,0.00361575,-0.00460716,-0.00245824,0.999993,1.36335e-06,0.000194449,0.00380001,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6200000,0.00710882,-0.00310623,-0.00746114,0.999993,-5.89384e-05,4.5033e-05,0.00372647,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6232000,-0.00889466,0.00789435,-0.00295806,0.999993,-7.14978e-05,0.000106879,0.00380557,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6260000,-0.00289817,-0.00760509,-0.000450123,0.999993,-2.36896e-05,9.0293e-05,0.00374662,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6288000,0.00709479,0.00439615,0.0100456,0.999993,-5.13323e-05,6.36888e-05,0.00380091,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6316000,0.0125914,-0.00310321,0.022041,0.999993,-4.05356e-05,0.000149417,0.00380816,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6344000,0.00708783,-0.0061025,0.00502102,0.999993,4.64735e-05,0.000152624,0.00384351,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
6372000,0.00858089,0.000398999,-0.00147968,0.999993,6.41255e-05,0.000154793,0.00384889,0.999997,7.92831e-07,-1.71253e-06,0.00240907,1
