timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
32000000,0,4e+06,1.0,0.0,9.49602,0.0,0,0,0,0,0,0,0,0,0,1,37
32000000,0,4e+06,1.0,0.0,16.8685,0.0,0,0,0,0,0,2,0,0,0,1,43
33000000,0,4e+06,1.0,0.0,9.44223,0.0,0,0,0,0,0,0,0,0,0,1,37
33000000,0,4e+06,1.0,0.0,16.8147,0.0,0,0,0,0,0,2,0,0,0,1,43
34000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
34000000,0,4e+06,1.0,0.0,16.9482,0.0,0,0,0,0,0,2,0,0,0,1,43
35000000,0,4e+06,1.0,0.0,9.37052,0.0,0,0,0,0,0,0,0,0,0,1,37
35000000,0,4e+06,1.0,0.0,16.7789,0.0,0,0,0,0,0,2,0,0,0,1,43
36000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
36000000,0,4e+06,1.0,0.0,16.9104,0.0,0,0,0,0,0,2,0,0,0,1,43
37000000,0,4e+06,1.0,0.0,9.4751,0.0,0,0,0,0,0,0,0,0,0,1,37
37000000,0,4e+06,1.0,0.0,16.8446,0.0,0,0,0,0,0,2,0,0,0,1,43
38000000,0,4e+06,1.0,0.0,9.46315,0.0,0,0,0,0,0,0,0,0,0,1,37
38000000,0,4e+06,1.0,0.0,16.8745,0.0,0,0,0,0,0,2,0,0,0,1,43
39000000,0,4e+06,1.0,0.0,9.37052,0.0,0,0,0,0,0,0,0,0,0,1,37
39000000,0,4e+06,1.0,0.0,16.8884,0.0,0,0,0,0,0,2,0,0,0,1,43
40000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
40000000,0,4e+06,1.0,0.0,16.8386,0.0,0,0,0,0,0,2,0,0,0,1,43
41000000,0,4e+06,1.0,0.0,9.39243,0.0,0,0,0,0,0,0,0,0,0,1,37
41000000,0,4e+06,1.0,0.0,16.8506,0.0,0,0,0,0,0,2,0,0,0,1,43
42000000,0,4e+06,1.0,0.0,9.49602,0.0,0,0,0,0,0,0,0,0,0,1,37
42000000,0,4e+06,1.0,0.0,16.8685,0.0,0,0,0,0,0,2,0,0,0,1,43
43000000,0,4e+06,1.0,0.0,9.44223,0.0,0,0,0,0,0,0,0,0,0,1,37
43000000,0,4e+06,1.0,0.0,16.8147,0.0,0,0,0,0,0,2,0,0,0,1,43
44000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
44000000,0,4e+06,1.0,0.0,16.9482,0.0,0,0,0,0,0,2,0,0,0,1,43
45000000,0,4e+06,1.0,0.0,9.37052,0.0,0,0,0,0,0,0,0,0,0,1,37
45000000,0,4e+06,1.0,0.0,16.8546,0.0,0,0,0,0,0,2,0,0,0,1,43
46000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
46000000,0,4e+06,1.0,0.0,16.9104,0.0,0,0,0,0,0,2,0,0,0,1,43
47000000,0,4e+06,1.0,0.0,9.4751,0.0,0,0,0,0,0,0,0,0,0,1,37
47000000,0,4e+06,1.0,0.0,16.8088,0.0,0,0,0,0,0,2,0,0,0,1,43
48000000,0,4e+06,1.0,0.0,9.46315,0.0,0,0,0,0,0,0,0,0,0,1,37
48000000,0,4e+06,1.0,0.0,16.8745,0.0,0,0,0,0,0,2,0,0,0,1,43
49000000,0,4e+06,1.0,0.0,9.37052,0.0,0,0,0,0,0,0,0,0,0,1,37
49000000,0,4e+06,1.0,0.0,16.8884,0.0,0,0,0,0,0,2,0,0,0,1,43
50000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
50000000,0,4e+06,1.0,0.0,16.8386,0.0,0,0,0,0,0,2,0,0,0,1,43
51000000,0,4e+06,1.0,0.0,9.39243,0.0,0,0,0,0,0,0,0,0,0,1,37
51000000,0,4e+06,1.0,0.0,16.8506,0.0,0,0,0,0,0,2,0,0,0,1,43
52000000,0,4e+06,1.0,0.0,9.49602,0.0,0,0,0,0,0,0,0,0,0,1,37
52000000,0,4e+06,1.0,0.0,17.0418,0.0,0,0,0,0,0,2,0,0,0,1,43
53000000,0,4e+06,1.0,0.0,9.44223,0.0,0,0,0,0,0,0,0,0,0,1,37
53000000,0,4e+06,1.0,0.0,16.9582,0.0,0,0,0,0,0,2,0,0,0,1,43
54000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
54000000,0,4e+06,1.0,0.0,16.9482,0.0,0,0,0,0,0,2,0,0,0,1,43
55000000,0,4e+06,1.0,0.0,9.37052,0.0,0,0,0,0,0,0,0,0,0,1,37
55000000,0,4e+06,1.0,0.0,16.7789,0.0,0,0,0,0,0,2,0,0,0,1,43
56000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
56000000,0,4e+06,1.0,0.0,16.9482,0.0,0,0,0,0,0,2,0,0,0,1,43
57000000,0,4e+06,1.0,0.0,9.4751,0.0,0,0,0,0,0,0,0,0,0,1,37
57000000,0,4e+06,1.0,0.0,16.8088,0.0,0,0,0,0,0,2,0,0,0,1,43
58000000,0,4e+06,1.0,0.0,9.46315,0.0,0,0,0,0,0,0,0,0,0,1,37
58000000,0,4e+06,1.0,0.0,16.8745,0.0,0,0,0,0,0,2,0,0,0,1,43
59000000,0,4e+06,1.0,0.0,9.37052,0.0,0,0,0,0,0,0,0,0,0,1,37
59000000,0,4e+06,1.0,0.0,16.8884,0.0,0,0,0,0,0,2,0,0,0,1,43
60000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
60000000,0,4e+06,1.0,0.0,16.8386,0.0,0,0,0,0,0,2,0,0,0,1,43
61000000,0,4e+06,1.0,0.0,9.39243,0.0,0,0,0,0,0,0,0,0,0,1,37
61000000,0,4e+06,1.0,0.0,16.8506,0.0,0,0,0,0,0,2,0,0,0,1,43
62000000,0,4e+06,1.0,0.0,9.49602,0.0,0,0,0,0,0,0,0,0,0,1,37
62000000,0,4e+06,1.0,0.0,16.9044,0.0,0,0,0,0,0,2,0,0,0,1,43
63000000,0,4e+06,1.0,0.0,9.44223,0.0,0,0,0,0,0,0,0,0,0,1,37
63000000,0,4e+06,1.0,0.0,16.8147,0.0,0,0,0,0,0,2,0,0,0,1,43
64000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
64000000,0,4e+06,1.0,0.0,16.9482,0.0,0,0,0,0,0,2,0,0,0,1,43
65000000,0,4e+06,1.0,0.0,9.39841,0.0,0,0,0,0,0,0,0,0,0,1,37
65000000,0,4e+06,1.0,0.0,16.7789,0.0,0,0,0,0,0,2,0,0,0,1,43
66000000,0,4e+06,1.0,0.0,9.39143,0.0,0,0,0,0,0,0,0,0,0,1,37
66000000,0,4e+06,1.0,0.0,16.9104,0.0,0,0,0,0,0,2,0,0,0,1,43
67000000,0,4e+06,1.0,0.0,9.4751,0.0,0,0,0,0,0,0,0,0,0,1,37
67000000,0,4e+06,1.0,0.0,16.8088,0.0,0,0,0,0,0,2,0,0,0,1,43
68000000,0,4e+06,1.0,0.0,9.46315,0.0,0,0,0,0,0,0,0,0,0,1,37
68000000,0,4e+06,1.0,0.0,16.8745,0.0,0,0,0,0,0,2,0,0,0,1,43
68612000,68608000,4e+06,1.0,0.0438247,18.4701,0.0,190,191,6,0,0,2,0,0,1,1,43
69000000,0,4e+06,1.0,0.0,9.38147,0.0,0,0,0,0,0,0,0,0,0,1,37
69612000,69608000,4e+06,1.0,0.170319,25.9621,0.0,190,191,6,0,0,2,0,0,1,1,43
70000000,0,4e+06,1.0,0.0,9.40239,0.0,0,0,0,0,0,0,0,0,0,1,37
70612000,69608000,4e+06,1.0,0.143426,25.9552,0.0,190,191,6,0,0,2,0,0,1,1,43
71000000,0,4e+06,1.0,0.0,9.41434,0.0,0,0,0,0,0,0,0,0,0,1,37
71612000,70612000,4e+06,1.0,0.0209163,26.7151,0.0,190,191,6,0,0,2,0,0,1,1,43
71620000,71616000,4e+06,1.0,0.0209163,26.7151,0.0,190,191,6,0,0,2,0,0,1,1,43
72000000,0,4e+06,1.0,0.0,11.739,0.0,0,0,0,0,0,0,0,0,0,1,37
72620000,71616000,4e+06,1.0,0.0209163,26.7779,0.0,190,191,6,0,0,2,0,0,1,1,43
73000000,0,4e+06,1.0,0.0,14.6215,0.0,0,0,0,0,0,0,0,0,0,1,37
73620000,72620000,4e+06,1.0,0.0209163,26.9343,0.0,190,191,6,0,0,2,0,0,1,1,43
74000000,0,4e+06,1.0,0.0,14.6295,0.0,0,0,0,0,0,0,0,0,0,1,37
74620000,73620000,4e+06,1.0,0.0209163,26.737,0.0,190,191,6,0,0,2,0,0,1,1,43
75000000,0,4e+06,1.0,0.0,14.5498,0.0,0,0,0,0,0,0,0,0,0,1,37
75620000,74620000,4e+06,1.0,0.0209163,26.9472,0.0,190,191,6,0,0,2,0,0,1,1,43
75628000,75624000,4e+06,1.0,0.0209163,26.9472,0.0,190,191,6,0,0,2,0,0,1,1,43
76000000,0,4e+06,1.0,0.0,14.6554,0.0,0,0,0,0,0,0,0,0,0,1,37
76628000,76624000,4e+06,1.0,0.0209163,26.8556,0.0,190,191,6,0,0,2,0,0,1,1,43
77000000,0,4e+06,1.0,0.0,14.6544,0.0,0,0,0,0,0,0,0,0,0,1,37
77624000,77620000,4e+06,1.0,0.0209163,27.0,0.0,190,191,6,0,0,2,0,0,1,1,43
78000000,0,4e+06,1.0,0.0,14.6424,0.0,0,0,0,0,0,0,0,0,0,1,37
78624000,77620000,4e+06,1.0,0.0209163,26.8556,0.0,190,191,6,0,0,2,0,0,1,1,43
79000000,0,4e+06,1.0,0.0,14.6086,0.0,0,0,0,0,0,0,0,0,0,1,37
79624000,78624000,4e+06,1.0,0.0209163,27.0468,0.0,190,191,6,0,0,2,0,0,1,1,43
79632000,79628000,4e+06,1.0,0.0209163,27.0468,0.0,190,191,6,0,0,2,0,0,1,1,43
80000000,0,4e+06,1.0,0.0,14.5707,0.0,0,0,0,0,0,0,0,0,0,1,37
80632000,80628000,4e+06,1.0,0.0209163,26.8715,0.0,190,191,6,0,0,2,0,0,1,1,43
81000000,0,4e+06,1.0,0.0,14.6165,0.0,0,0,0,0,0,0,0,0,0,1,37
81632000,80628000,4e+06,1.0,0.0209163,26.8396,0.0,190,191,6,0,0,2,0,0,1,1,43
82000000,0,4e+06,1.0,0.0,14.6753,0.0,0,0,0,0,0,0,0,0,0,1,37
82632000,81632000,4e+06,1.0,0.0209163,26.7779,0.0,190,191,6,0,0,2,0,0,1,1,43
82640000,82636000,4e+06,1.0,0.0209163,26.7779,0.0,190,191,6,0,0,2,0,0,1,1,43
83000000,0,4e+06,1.0,0.0,14.6215,0.0,0,0,0,0,0,0,0,0,0,1,37
83640000,82636000,4e+06,1.0,0.0209163,26.9233,0.0,190,191,6,0,0,2,0,0,1,1,43
84000000,0,4e+06,1.0,0.0,14.6295,0.0,0,0,0,0,0,0,0,0,0,1,37
84640000,83640000,4e+06,1.0,0.0209163,26.738,0.0,190,191,6,0,0,2,0,0,1,1,43
84644000,84644000,4e+06,1.0,0.0209163,26.738,0.0,190,191,6,0,0,2,0,0,1,1,43
85000000,0,4e+06,1.0,0.0,14.5498,0.0,0,0,0,0,0,0,0,0,0,1,37
85644000,84644000,4e+06,1.0,0.0209163,26.9283,0.0,190,191,6,0,0,2,0,0,1,1,43
86000000,0,4e+06,1.0,0.0,14.6155,0.0,0,0,0,0,0,0,0,0,0,1,37
86644000,85644000,4e+06,1.0,0.0209163,26.8118,0.0,190,191,6,0,0,2,0,0,1,1,43
86652000,86648000,4e+06,1.0,0.0209163,26.8118,0.0,190,191,6,0,0,2,0,0,1,1,43
87000000,0,4e+06,1.0,0.0,14.6544,0.0,0,0,0,0,0,0,0,0,0,1,37
87652000,86648000,4e+06,1.0,0.0209163,27.0867,0.0,190,191,6,0,0,2,0,0,1,1,43
88000000,0,4e+06,1.0,0.0,14.7122,0.0,0,0,0,0,0,0,0,0,0,1,37
88652000,87652000,4e+06,1.0,0.0209163,26.8556,0.0,190,191,6,0,0,2,0,0,1,1,43
89000000,0,4e+06,1.0,0.0,14.4801,0.0,0,0,0,0,0,0,0,0,0,1,37
89652000,88652000,4e+06,1.0,0.0209163,26.8058,0.0,190,191,6,0,0,2,0,0,1,1,43
89660000,89656000,4e+06,1.0,0.0209163,26.8058,0.0,190,191,6,0,0,2,0,0,1,1,43
90000000,0,4e+06,1.0,0.0,14.6992,0.0,0,0,0,0,0,0,0,0,0,1,37
90660000,90656000,4e+06,1.0,0.0209163,26.8167,0.0,190,191,6,0,0,2,0,0,1,1,43
91000000,0,4e+06,1.0,0.0,14.5468,0.0,0,0,0,0,0,0,0,0,0,1,37
91660000,91656000,4e+06,1.0,0.0209163,26.8396,0.0,190,191,6,0,0,2,0,0,1,1,43
92000000,0,4e+06,1.0,0.0,14.745,0.0,0,0,0,0,0,0,0,0,0,1,37
92660000,91656000,4e+06,1.0,0.0209163,26.7779,0.0,190,191,6,0,0,2,0,0,1,1,43
93000000,0,4e+06,1.0,0.0,14.5518,0.0,0,0,0,0,0,0,0,0,0,1,37
93660000,92660000,4e+06,1.0,0.0209163,26.9233,0.0,190,191,6,0,0,2,0,0,1,1,43
93668000,93664000,4e+06,1.0,0.0209163,26.9233,0.0,190,191,6,0,0,2,0,0,1,1,43
94000000,0,4e+06,1.0,0.0,14.6992,0.0,0,0,0,0,0,0,0,0,0,1,37
94668000,93664000,4e+06,1.0,0.0209163,26.8217,0.0,190,191,6,0,0,2,0,0,1,1,43
95000000,0,4e+06,1.0,0.0,14.4801,0.0,0,0,0,0,0,0,0,0,0,1,37
95668000,94668000,4e+06,1.0,0.0209163,27.1255,0.0,190,191,6,0,0,2,0,0,1,1,43
96000000,0,4e+06,1.0,0.0,14.6853,0.0,0,0,0,0,0,0,0,0,0,1,37
96668000,95668000,4e+06,1.0,0.0209163,26.7719,0.0,190,191,6,0,0,2,0,0,1,1,43
96676000,96672000,4e+06,1.0,0.0209163,26.7719,0.0,190,191,6,0,0,2,0,0,1,1,43
97000000,0,4e+06,1.0,0.0,14.5847,0.0,0,0,0,0,0,0,0,0,0,1,37
97676000,96672000,4e+06,1.0,0.0209163,26.8456,0.0,190,191,6,0,0,2,0,0,1,1,43
98000000,0,4e+06,1.0,0.0,14.7709,0.0,0,0,0,0,0,0,0,0,0,1,37
98676000,97676000,4e+06,1.0,0.0209163,26.8556,0.0,190,191,6,0,0,2,0,0,1,1,43
99000000,0,4e+06,1.0,0.0,14.4801,0.0,0,0,0,0,0,0,0,0,0,1,37
99676000,98676000,4e+06,1.0,0.0209163,26.8058,0.0,190,191,6,0,0,2,0,0,1,1,43
100000000,0,4e+06,1.0,0.0,14.6992,0.0,0,0,0,0,0,0,0,0,0,1,37
100676000,98676000,4e+06,1.0,0.108566,26.9014,0.0,190,191,6,0,0,2,0,0,1,1,43
101000000,0,4e+06,1.0,0.0,14.499,0.0,0,0,0,0,0,0,0,0,0,1,37
101676000,98676000,4e+06,1.0,0.0,27.0279,0.0,190,191,6,0,0,2,0,0,1,1,43
102000000,0,4e+06,1.0,0.0,14.8038,0.0,0,0,0,0,0,0,0,0,0,1,37
102676000,98676000,4e+06,1.0,0.0,26.9323,0.0,190,191,6,0,0,2,0,0,1,1,43
103000000,0,4e+06,1.0,0.0,14.493,0.0,0,0,0,0,0,0,0,0,0,1,37
103676000,98676000,4e+06,1.0,0.0,26.9233,0.0,190,191,6,0,0,2,0,0,1,1,43
104000000,0,4e+06,1.0,0.0,14.758,0.0,0,0,0,0,0,0,0,0,0,1,37
104676000,98676000,4e+06,1.0,0.0,26.9791,0.0,190,191,6,0,0,2,0,0,1,1,43
105000000,0,4e+06,1.0,0.0,14.4213,0.0,0,0,0,0,0,0,0,0,0,1,37
105676000,98676000,4e+06,1.0,0.0,26.9392,0.0,190,191,6,0,0,2,0,0,1,1,43
106000000,0,4e+06,1.0,0.0,14.744,0.0,0,0,0,0,0,0,0,0,0,1,37
106676000,98676000,4e+06,1.0,0.0,26.7719,0.0,190,191,6,0,0,2,0,0,1,1,43
107000000,0,4e+06,1.0,0.0,14.5259,0.0,0,0,0,0,0,0,0,0,0,1,37
107676000,98676000,4e+06,1.0,0.0,26.8456,0.0,190,191,6,0,0,2,0,0,1,1,43
108000000,0,4e+06,1.0,0.0,14.7709,0.0,0,0,0,0,0,0,0,0,0,1,37
108308000,108304000,4e+06,1.0,0.0,26.8456,0.0,190,191,6,0,0,2,0,0,1,1,43
109000000,0,4e+06,1.0,0.0,14.502,0.0,0,0,0,0,0,0,0,0,0,1,37
109308000,109304000,4e+06,1.0,0.214143,27.1185,0.0,190,191,6,0,0,2,0,0,1,1,43
110000000,0,4e+06,1.0,0.0,14.7102,0.0,0,0,0,0,0,0,0,0,0,1,37
110308000,109304000,4e+06,1.0,0.323705,26.8277,0.0,190,191,6,0,0,2,0,0,1,1,43
111000000,0,4e+06,1.0,0.0,14.488,0.0,0,0,0,0,0,0,0,0,0,1,37
111308000,110308000,4e+06,1.0,1.31574,26.9193,0.0,190,191,6,0,0,2,0,0,1,1,43
112000000,0,4e+06,1.0,0.0,14.8038,0.0,0,0,0,0,0,0,0,0,0,1,37
112308000,111308000,4e+06,1.0,1.31574,26.8546,0.0,190,191,6,0,0,2,0,0,1,1,43
113000000,0,4e+06,1.0,0.0,14.493,0.0,0,0,0,0,0,0,0,0,0,1,37
113308000,112308000,4e+06,1.0,1.31574,26.999,0.0,190,191,6,0,0,2,0,0,1,1,43
114000000,0,4e+06,1.0,0.0,14.758,0.0,0,0,0,0,0,0,0,0,0,1,37
114308000,113308000,4e+06,1.0,1.38048,26.9044,0.0,190,191,6,0,0,2,0,0,1,1,43
115000000,0,4e+06,1.0,0.0,14.4213,0.0,0,0,0,0,0,0,0,0,0,1,37
115308000,114308000,4e+06,1.0,1.31574,26.7719,0.0,190,191,6,0,0,2,0,0,1,1,43
116000000,0,4e+06,1.0,0.0,14.744,0.0,0,0,0,0,0,0,0,0,0,1,37
116308000,115308000,4e+06,1.0,1.31574,26.8785,0.0,190,191,6,0,0,2,0,0,1,1,43
117000000,0,4e+06,1.0,0.0,14.5259,0.0,0,0,0,0,0,0,0,0,0,1,37
117308000,116308000,4e+06,1.0,1.31574,26.7351,0.0,190,191,6,0,0,2,0,0,1,1,43
118000000,0,4e+06,1.0,0.0,14.7709,0.0,0,0,0,0,0,0,0,0,0,1,37
118308000,117308000,4e+06,1.0,1.31574,26.8426,0.0,190,191,6,0,0,2,0,0,1,1,43
119000000,0,4e+06,1.0,0.0,14.4801,0.0,0,0,0,0,0,0,0,0,0,1,37
119308000,118308000,4e+06,1.0,1.31574,26.8685,0.0,190,191,6,0,0,2,0,0,1,1,43
120000000,0,4e+06,1.0,0.0,14.6992,0.0,0,0,0,0,0,0,0,0,0,1,37
120308000,119308000,4e+06,1.0,1.31574,26.8785,0.0,190,191,6,0,0,2,0,0,1,1,43
121000000,0,4e+06,1.0,0.0,14.488,0.0,0,0,0,0,0,0,0,0,0,1,37
121308000,120308000,4e+06,1.0,1.31574,27.0528,0.0,190,191,6,0,0,2,0,0,1,1,43
122000000,0,4e+06,1.0,0.0,14.8038,0.0,0,0,0,0,0,0,0,0,0,1,37
122308000,121308000,4e+06,1.0,1.31574,26.8396,0.0,190,191,6,0,0,2,0,0,1,1,43
122316000,122312000,4e+06,1.0,1.31574,26.8396,0.0,190,191,6,0,0,2,0,0,1,1,43
123000000,0,4e+06,1.0,0.0,14.493,0.0,0,0,0,0,0,0,0,0,0,1,37
123316000,123312000,4e+06,1.0,1.31574,26.758,0.0,190,191,6,0,0,2,0,0,1,1,43
124000000,0,4e+06,1.0,0.0,14.758,0.0,0,0,0,0,0,0,0,0,0,1,37
124316000,124312000,4e+06,1.0,1.31574,26.9442,0.0,190,191,6,0,0,2,0,0,1,1,43
125000000,0,4e+06,1.0,0.0,14.4213,0.0,0,0,0,0,0,0,0,0,0,1,37
125316000,125312000,4e+06,1.0,1.31574,26.76,0.0,190,191,6,0,0,2,0,0,1,1,43
126000000,0,4e+06,1.0,0.0,14.744,0.0,0,0,0,0,0,0,0,0,0,1,37
126316000,126312000,4e+06,1.0,1.31574,26.9353,0.0,190,191,6,0,0,2,0,0,1,1,43
127000000,0,4e+06,1.0,0.0,14.5538,0.0,0,0,0,0,0,0,0,0,0,1,37
127316000,127312000,4e+06,1.0,1.31574,26.9402,0.0,190,191,6,0,0,2,0,0,1,1,43
128000000,0,4e+06,1.0,0.0,14.7709,0.0,0,0,0,0,0,0,0,0,0,1,37
128316000,128312000,4e+06,1.0,1.38048,27.0368,0.0,190,191,6,0,0,2,0,0,1,1,43
129000000,0,4e+06,1.0,0.0,14.4801,0.0,0,0,0,0,0,0,0,0,0,1,37
129316000,128312000,4e+06,1.0,1.31574,26.8486,0.0,190,191,6,0,0,2,0,0,1,1,43
129328000,129324000,4e+06,1.0,1.31574,26.8486,0.0,190,191,6,0,0,2,0,0,1,1,43
130000000,0,4e+06,1.0,0.0,14.6992,0.0,0,0,0,0,0,0,0,0,0,1,37
